sender,sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
空白時間2 (0.5秒),canvas.Screen,6_1_2,2023-01-15T12:12:05.235Z,,,d,,,135,349.650999999998,timeout,d.jpg,,,66267.89999961853,66267.69999980927,65907.7999997139,65908.59999990463,65750.009,66099.66,
刺激提示,canvas.Screen,6_1_3,2023-01-15T12:12:07.637Z,,,d,true,d,135,2569.639999713894,response,d.jpg,d,keypress(j),68669.7999997139,68669.2999997139,66267.69999980927,66267.89999961853,66099.66,68530.8,
フィードバック(0.5秒),canvas.Screen,6_1_4,2023-01-15T12:12:08.019Z,,,d,,,135,349.75999999999476,timeout,d.jpg,,,69051.39999961853,69051.19999980927,68514.208,68681.39999961853,68530.8,68880.56,
トライアル,flow.Sequence,6_1,2023-01-15T12:12:08.019Z,,,d,,,135,4500.189999809263,completion,d.jpg,,,69051.59999990463,69051.19999980927,64715.59999990463,64716.09999990463,64551.01,68880.56,
空白時間1 (0.5秒),canvas.Screen,6_2_0,2023-01-15T12:12:08.363Z,,,b,,,0,349.7189999999973,timeout,b.jpg,,,69395.69999980927,69395.5,69051.19999980927,69051.59999990463,68880.56,69230.279,
注視(1秒),canvas.Screen,6_2_1,2023-01-15T12:12:09.203Z,,,b,,,0,832.5180000000109,timeout,b.jpg,,,70235.5,70235.2999997139,69395.5,69395.89999961853,69230.279,70062.797,
空白時間2 (0.5秒),canvas.Screen,6_2_2,2023-01-15T12:12:09.547Z,,,b,,,0,349.86299999999756,timeout,b.jpg,,,70579.7999997139,70579.2999997139,70235.2999997139,70235.59999990463,70062.797,70412.66,
刺激提示,canvas.Screen,6_2_3,2023-01-15T12:12:10.407Z,,,b,true,b,0,1025.6399997138942,response,b.jpg,b,keypress(f),71439.39999961853,71438.2999997139,70579.2999997139,70580,70412.66,71295.151,
フィードバック(0.5秒),canvas.Screen,6_2_4,2023-01-15T12:12:10.779Z,,,b,,,0,349.7850000000035,timeout,b.jpg,,,71811.7999997139,71811.39999961853,71278.454,71441.7999997139,71295.151,71644.936,
トライアル,flow.Sequence,6_2,2023-01-15T12:12:10.780Z,,,b,,,0,2930.8399996185326,completion,b.jpg,,,71812.19999980927,71811.39999961853,69051.19999980927,69051.59999990463,68880.56,71644.936,
空白時間1 (0.5秒),canvas.Screen,6_3_0,2023-01-15T12:12:11.131Z,,,b,,,45,349.61299999999756,timeout,b.jpg,,,72163.2999997139,72163,71811.39999961853,71812.59999990463,71644.936,71994.549,
注視(1秒),canvas.Screen,6_3_1,2023-01-15T12:12:11.971Z,,,b,,,45,849.2679999999964,timeout,b.jpg,,,73003.7999997139,73003.39999961853,72163,72163.5,71994.549,72843.817,
空白時間2 (0.5秒),canvas.Screen,6_3_2,2023-01-15T12:12:12.331Z,,,b,,,45,349.66100000000733,timeout,b.jpg,,,73364.09999990463,73364,73003.39999961853,73004.09999990463,72843.817,73193.478,
刺激提示,canvas.Screen,6_3_3,2023-01-15T12:12:13.295Z,,,b,true,b,45,1133.821999713895,response,b.jpg,b,keypress(f),74328,74327.2999997139,73364,73364.19999980927,73193.478,74175.903,
フィードバック(0.5秒),canvas.Screen,6_3_4,2023-01-15T12:12:13.659Z,,,b,,,45,350.1049999999959,timeout,b.jpg,,,74691.5,74691.09999990463,74159.513,74330.09999990463,74175.903,74526.008,
トライアル,flow.Sequence,6_3,2023-01-15T12:12:13.659Z,,,b,,,45,3046.163999904631,completion,b.jpg,,,74692.09999990463,74691.09999990463,71811.39999961853,71812.5,71644.936,74526.008,
空白時間1 (0.5秒),canvas.Screen,6_4_0,2023-01-15T12:12:14.011Z,,,d,,,90,349.3709999999992,timeout,d.jpg,,,75043.89999961853,75043.39999961853,74691.09999990463,74692.59999990463,74526.008,74875.379,
注視(1秒),canvas.Screen,6_4_1,2023-01-15T12:12:14.851Z,,,d,,,90,849.2069999999949,timeout,d.jpg,,,75883.89999961853,75883.69999980927,75043.39999961853,75044.19999980927,74875.379,75724.586,
空白時間2 (0.5秒),canvas.Screen,6_4_2,2023-01-15T12:12:15.211Z,,,d,,,90,349.76200000000244,timeout,d.jpg,,,76244.09999990463,76243.59999990463,75883.69999980927,75884.09999990463,75724.586,76074.348,
刺激提示,canvas.Screen,6_4_3,2023-01-15T12:12:15.947Z,,,d,true,d,90,904.7519999046344,response,d.jpg,d,keypress(j),76979.7999997139,76979.09999990463,76243.59999990463,76244.2999997139,76074.348,76840.275,
フィードバック(0.5秒),canvas.Screen,6_4_4,2023-01-15T12:12:16.324Z,,,d,,,90,349.81400000001304,timeout,d.jpg,,,77356.89999961853,77356.69999980927,76823.98,76994.5,76840.275,77190.089,
トライアル,flow.Sequence,6_4,2023-01-15T12:12:16.324Z,,,d,,,90,2830.6919998092635,completion,d.jpg,,,77357,77356.69999980927,74691.09999990463,74692.5,74526.008,77190.089,
空白時間1 (0.5秒),canvas.Screen,6_5_0,2023-01-15T12:12:16.676Z,,,d,,,45,349.76699999999255,timeout,d.jpg,,,77708.39999961853,77708,77356.69999980927,77357.09999990463,77190.089,77539.856,
注視(1秒),canvas.Screen,6_5_1,2023-01-15T12:12:17.515Z,,,d,,,45,849.1440000000002,timeout,d.jpg,,,78547.7999997139,78547.39999961853,77708,77708.59999990463,77539.856,78389,
空白時間2 (0.5秒),canvas.Screen,6_5_2,2023-01-15T12:12:17.874Z,,,d,,,45,349.8099999999977,timeout,d.jpg,,,78907.09999990463,78906.7999997139,78547.39999961853,78548,78389,78738.81,
刺激提示,canvas.Screen,6_5_3,2023-01-15T12:12:19.367Z,,,d,true,d,45,1660.1900000000023,response,d.jpg,d,keypress(j),80399.5,80399,78906.7999997139,78907.39999961853,78738.81,80253.964,
フィードバック(0.5秒),canvas.Screen,6_5_4,2023-01-15T12:12:19.740Z,,,d,,,45,349.7009999999864,timeout,d.jpg,,,80772.2999997139,80772,80237.797,80400.2999997139,80253.964,80603.665,
トライアル,flow.Sequence,6_5,2023-01-15T12:12:19.740Z,,,d,,,45,3581.910999999993,completion,d.jpg,,,80772.7999997139,80772,77356.69999980927,77357.09999990463,77190.089,80603.665,
空白時間1 (0.5秒),canvas.Screen,6_6_0,2023-01-15T12:12:20.213Z,,,d,,,270,499.7640000000101,timeout,d.jpg,,,81245.39999961853,81086.689,80772,80773.09999990463,80603.665,81103.429,
注視(1秒),canvas.Screen,6_6_1,2023-01-15T12:12:21.083Z,,,d,,,270,849.0929999999935,timeout,d.jpg,,,82115.5,82115.19999980927,81086.689,81245.59999990463,81103.429,81952.522,
空白時間2 (0.5秒),canvas.Screen,6_6_2,2023-01-15T12:12:21.436Z,,,d,,,270,349.6860000000015,timeout,d.jpg,,,82468.7999997139,82468.5,82115.19999980927,82115.69999980927,81952.522,82302.208,
刺激提示,canvas.Screen,6_6_3,2023-01-15T12:12:22.319Z,,,d,true,d,270,1048.3919999046338,response,d.jpg,d,keypress(j),83351.59999990463,83350.59999990463,82468.5,82469,82302.208,83218.002,
フィードバック(0.5秒),canvas.Screen,6_6_4,2023-01-15T12:12:22.699Z,,,d,,,270,349.9240000000136,timeout,d.jpg,,,83731.59999990463,83731.09999990463,83201.387,83373.09999990463,83218.002,83567.926,
トライアル,flow.Sequence,6_6,2023-01-15T12:12:22.699Z,,,d,,,270,3127.434999904639,completion,d.jpg,,,83732,83731.09999990463,80772,80773.09999990463,80603.665,83567.926,
空白時間1 (0.5秒),canvas.Screen,6_7_0,2023-01-15T12:12:23.177Z,,,b,,,135,499.4109999999928,timeout,b.jpg,,,84209.2999997139,84050.648,83731.09999990463,83732.2999997139,83567.926,84067.337,
注視(1秒),canvas.Screen,6_7_1,2023-01-15T12:12:24.043Z,,,b,,,135,849.3899999999994,timeout,b.jpg,,,85075.89999961853,85075.59999990463,84050.648,84209.59999990463,84067.337,84916.727,
空白時間2 (0.5秒),canvas.Screen,6_7_2,2023-01-15T12:12:24.403Z,,,b,,,135,349.56200000000536,timeout,b.jpg,,,85436,85435.89999961853,85075.59999990463,85076.19999980927,84916.727,85266.289,
刺激提示,canvas.Screen,6_7_3,2023-01-15T12:12:25.561Z,,,b,true,b,135,1326.0109997138934,response,b.jpg,b,keypress(f),86593.2999997139,86592.2999997139,85435.89999961853,85436,85266.289,86448.59,
フィードバック(0.5秒),canvas.Screen,6_7_4,2023-01-15T12:12:25.931Z,,,b,,,135,349.75100000000384,timeout,b.jpg,,,86963.39999961853,86963.19999980927,86431.95,86596.19999980927,86448.59,86798.341,
トライアル,flow.Sequence,6_7,2023-01-15T12:12:25.931Z,,,b,,,135,3395.2739998092584,completion,b.jpg,,,86963.5,86963.19999980927,83731.09999990463,83732.19999980927,83567.926,86798.341,
空白時間1 (0.5秒),canvas.Screen,6_8_0,2023-01-15T12:12:26.283Z,,,b,,,90,349.5929999999935,timeout,b.jpg,,,87315.39999961853,87315.19999980927,86963.19999980927,86963.59999990463,86798.341,87147.934,
注視(1秒),canvas.Screen,6_8_1,2023-01-15T12:12:27.123Z,,,b,,,90,849.3240000000078,timeout,b.jpg,,,88155.2999997139,88154.89999961853,87315.19999980927,87315.5,87147.934,87997.258,
空白時間2 (0.5秒),canvas.Screen,6_8_2,2023-01-15T12:12:27.483Z,,,b,,,90,349.67399999999907,timeout,b.jpg,,,88515.59999990463,88515.39999961853,88154.89999961853,88155.59999990463,87997.258,88346.932,
刺激提示,canvas.Screen,6_8_3,2023-01-15T12:12:28.257Z,,,b,true,b,90,942.367999713897,response,b.jpg,b,keypress(f),89290.19999980927,89289.2999997139,88515.39999961853,88515.69999980927,88346.932,89162.796,
フィードバック(0.5秒),canvas.Screen,6_8_4,2023-01-15T12:12:28.645Z,,,b,,,90,349.83000000000175,timeout,b.jpg,,,89677.2999997139,89676.89999961853,89146.172,89309.5,89162.796,89512.626,
トライアル,flow.Sequence,6_8,2023-01-15T12:12:28.645Z,,,b,,,90,2878.55899961853,completion,b.jpg,,,89677.7999997139,89676.89999961853,86963.19999980927,86963.59999990463,86798.341,89512.626,
空白時間1 (0.5秒),canvas.Screen,6_9_0,2023-01-15T12:12:28.995Z,,,b,,,315,349.6929999999993,timeout,b.jpg,,,90028,90027.89999961853,89676.89999961853,89678.09999990463,89512.626,89862.319,
注視(1秒),canvas.Screen,6_9_1,2023-01-15T12:12:29.843Z,,,b,,,315,849.2329999999929,timeout,b.jpg,,,90876.19999980927,90876.09999990463,90027.89999961853,90028.2999997139,89862.319,90711.552,
空白時間2 (0.5秒),canvas.Screen,6_9_2,2023-01-15T12:12:30.320Z,,,b,,,315,499.56700000001,timeout,b.jpg,,,91352.7999997139,91194.436,90876.09999990463,90876.2999997139,90711.552,91211.119,
刺激提示,canvas.Screen,6_9_3,2023-01-15T12:12:31.052Z,,,b,true,b,315,872.9809999046265,response,b.jpg,b,keypress(f),92085.19999980927,92084.09999990463,91194.436,91353,91211.119,91944.03,
フィードバック(0.5秒),canvas.Screen,6_9_4,2023-01-15T12:12:31.427Z,,,b,,,315,349.3709999999992,timeout,b.jpg,,,92459.39999961853,92459.2999997139,91927.175,92087.2999997139,91944.03,92293.401,
トライアル,flow.Sequence,6_9,2023-01-15T12:12:31.427Z,,,b,,,315,2946.673999713894,completion,b.jpg,,,92459.59999990463,92459.2999997139,89676.89999961853,89678,89512.626,92293.401,
空白時間1 (0.5秒),canvas.Screen,6_10_0,2023-01-15T12:12:31.779Z,,,b,,,180,349.77300000000105,timeout,b.jpg,,,92811.69999980927,92811.5,92459.2999997139,92459.59999990463,92293.401,92643.174,
注視(1秒),canvas.Screen,6_10_1,2023-01-15T12:12:32.619Z,,,b,,,180,849.2140000000072,timeout,b.jpg,,,93651.39999961853,93651.2999997139,92811.5,92811.69999980927,92643.174,93492.388,
空白時間2 (0.5秒),canvas.Screen,6_10_2,2023-01-15T12:12:32.979Z,,,b,,,180,349.71600000000035,timeout,b.jpg,,,94012.19999980927,94011.89999961853,93651.2999997139,93651.5,93492.388,93842.104,
刺激提示,canvas.Screen,6_10_3,2023-01-15T12:12:34.220Z,,,b,false,b,180,1410.195999713891,response,b.jpg,d,keypress(j),95252.7999997139,95252.2999997139,94011.89999961853,94012.2999997139,93842.104,95107.697,
フィードバック(0.5秒),canvas.Screen,6_10_4,2023-01-15T12:12:34.595Z,,,b,,,180,349.7060000000056,timeout,b.jpg,,,95627.89999961853,95627.69999980927,95090.985,95261.2999997139,95107.697,95457.403,
トライアル,flow.Sequence,6_10,2023-01-15T12:12:34.595Z,,,b,,,180,3334.298999809267,completion,b.jpg,,,95628.09999990463,95627.69999980927,92459.2999997139,92459.59999990463,92293.401,95457.403,
空白時間1 (0.5秒),canvas.Screen,6_11_0,2023-01-15T12:12:34.940Z,,,d,,,180,349.9759999999951,timeout,d.jpg,,,95972.2999997139,95972,95627.69999980927,95628.09999990463,95457.403,95807.379,
注視(1秒),canvas.Screen,6_11_1,2023-01-15T12:12:35.787Z,,,d,,,180,849.3359999999957,timeout,d.jpg,,,96820,96819.7999997139,95972,95972.39999961853,95807.379,96656.715,
空白時間2 (0.5秒),canvas.Screen,6_11_2,2023-01-15T12:12:36.139Z,,,d,,,180,349.53399999999965,timeout,d.jpg,,,97171.2999997139,97170.7999997139,96819.7999997139,96820.09999990463,96656.715,97006.249,
刺激提示,canvas.Screen,6_11_3,2023-01-15T12:12:37.727Z,,,d,true,d,180,1752.3509999046364,response,d.jpg,d,keypress(j),98759.59999990463,98758.59999990463,97170.7999997139,97171.5,97006.249,98621.342,
フィードバック(0.5秒),canvas.Screen,6_11_4,2023-01-15T12:12:38.107Z,,,d,,,180,349.7079999999987,timeout,d.jpg,,,99140,99139.39999961853,98604.623,98777.19999980927,98621.342,98971.05,
トライアル,flow.Sequence,6_11,2023-01-15T12:12:38.108Z,,,d,,,180,3681.9969996185246,completion,d.jpg,,,99140.5,99139.39999961853,95627.69999980927,95628.09999990463,95457.403,98971.05,
空白時間1 (0.5秒),canvas.Screen,6_12_0,2023-01-15T12:12:38.460Z,,,b,,,225,349.6999999999971,timeout,b.jpg,,,99492.59999990463,99492.2999997139,99139.39999961853,99140.69999980927,98971.05,99320.75,
注視(1秒),canvas.Screen,6_12_1,2023-01-15T12:12:39.298Z,,,b,,,225,849.2329999999929,timeout,b.jpg,,,100331.09999990463,100330.7999997139,99492.2999997139,99492.7999997139,99320.75,100169.983,
空白時間2 (0.5秒),canvas.Screen,6_12_2,2023-01-15T12:12:39.651Z,,,b,,,225,349.73300000000745,timeout,b.jpg,,,100684.09999990463,100683.89999961853,100330.7999997139,100331.2999997139,100169.983,100519.716,
刺激提示,canvas.Screen,6_12_3,2023-01-15T12:12:40.914Z,,,b,false,b,225,1426.2839999999997,response,b.jpg,d,keypress(j),101947.09999990463,101946,100683.89999961853,100684.19999980927,100519.716,101801.858,
フィードバック(0.5秒),canvas.Screen,6_12_4,2023-01-15T12:12:41.283Z,,,b,,,225,349.8550000000105,timeout,b.jpg,,,102315.7999997139,102315.5,101785.41,101950,101801.858,102151.713,
トライアル,flow.Sequence,6_12,2023-01-15T12:12:41.283Z,,,b,,,225,3344.449999999997,completion,b.jpg,,,102316.19999980927,102315.5,99139.39999961853,99140.69999980927,98971.05,102151.713,
空白時間1 (0.5秒),canvas.Screen,6_13_0,2023-01-15T12:12:41.635Z,,,d,,,225,349.8220000000001,timeout,d.jpg,,,102667.69999980927,102667.5,102315.5,102316.2999997139,102151.713,102501.535,
注視(1秒),canvas.Screen,6_13_1,2023-01-15T12:12:42.475Z,,,d,,,225,832.349000000002,timeout,d.jpg,,,103507.5,103507.09999990463,102667.5,102667.7999997139,102501.535,103333.884,
空白時間2 (0.5秒),canvas.Screen,6_13_2,2023-01-15T12:12:42.819Z,,,d,,,225,349.69499999999243,timeout,d.jpg,,,103851.7999997139,103851.5,103507.09999990463,103507.69999980927,103333.884,103683.579,
刺激提示,canvas.Screen,6_13_3,2023-01-15T12:12:44.732Z,,,d,true,d,225,2080.1209998092672,response,d.jpg,d,keypress(j),105764.39999961853,105763.69999980927,103851.5,103852.09999990463,103683.579,105631.774,
フィードバック(0.5秒),canvas.Screen,6_13_4,2023-01-15T12:12:45.115Z,,,d,,,225,349.86599999999453,timeout,d.jpg,,,106147.89999961853,106147.7999997139,105615.276,105775.69999980927,105631.774,105981.64,
トライアル,flow.Sequence,6_13,2023-01-15T12:12:45.115Z,,,d,,,225,3996.0869997138943,completion,d.jpg,,,106148,106147.7999997139,102315.5,102316.2999997139,102151.713,105981.64,
空白時間1 (0.5秒),canvas.Screen,6_14_0,2023-01-15T12:12:45.467Z,,,d,,,315,349.7639999999956,timeout,d.jpg,,,106499.7999997139,106499.39999961853,106147.7999997139,106148.09999990463,105981.64,106331.404,
注視(1秒),canvas.Screen,6_14_1,2023-01-15T12:12:46.307Z,,,d,,,315,849.2810000000027,timeout,d.jpg,,,107339.69999980927,107339.39999961853,106499.39999961853,106500.2999997139,106331.404,107180.685,
空白時間2 (0.5秒),canvas.Screen,6_14_2,2023-01-15T12:12:46.667Z,,,d,,,315,349.9470000000001,timeout,d.jpg,,,107699.5,107699.2999997139,107339.39999961853,107339.7999997139,107180.685,107530.632,
刺激提示,canvas.Screen,6_14_3,2023-01-15T12:12:47.193Z,,,d,true,d,315,694.1679997138999,response,d.jpg,d,keypress(j),108225.39999961853,108224.7999997139,107699.2999997139,107699.59999990463,107530.632,108079.645,
フィードバック(0.5秒),canvas.Screen,6_14_4,2023-01-15T12:12:47.564Z,,,d,,,315,349.80899999999383,timeout,d.jpg,,,108596.59999990463,108596.2999997139,108063.132,108227.09999990463,108079.645,108429.454,
トライアル,flow.Sequence,6_14,2023-01-15T12:12:47.564Z,,,d,,,315,2614.6599997138983,completion,d.jpg,,,108597.09999990463,108596.2999997139,106147.7999997139,106148.09999990463,105981.64,108429.454,
空白時間1 (0.5秒),canvas.Screen,6_15_0,2023-01-15T12:12:47.915Z,,,d,,,0,350.0040000000008,timeout,d.jpg,,,108947.7999997139,108947.5,108596.2999997139,108597.39999961853,108429.454,108779.458,
注視(1秒),canvas.Screen,6_15_1,2023-01-15T12:12:48.756Z,,,d,,,0,848.8249999999971,timeout,d.jpg,,,109788.19999980927,109788.09999990463,108947.5,108948,108779.458,109628.283,
空白時間2 (0.5秒),canvas.Screen,6_15_2,2023-01-15T12:12:49.116Z,,,d,,,0,349.8420000000042,timeout,d.jpg,,,110148.39999961853,110148,109788.09999990463,109788.2999997139,109628.283,109978.125,
刺激提示,canvas.Screen,6_15_3,2023-01-15T12:12:49.682Z,,,d,true,d,0,736.4749999046326,response,d.jpg,d,keypress(j),110715.19999980927,110714.59999990463,110148,110148.7999997139,109978.125,110577.473,
フィードバック(0.5秒),canvas.Screen,6_15_4,2023-01-15T12:12:50.059Z,,,d,,,0,349.78800000000047,timeout,d.jpg,,,111092.09999990463,111091.69999980927,110561.007,110727.5,110577.473,110927.261,
トライアル,flow.Sequence,6_15,2023-01-15T12:12:50.060Z,,,d,,,0,2662.2459998092672,completion,d.jpg,,,111092.39999961853,111091.69999980927,108596.2999997139,108597.2999997139,108429.454,110927.261,
タスクのセット,flow.Loop,6,2023-01-15T12:12:50.060Z,,,,,,,49887.76699980927,completion,,,,111092.69999980927,111091.69999980927,61363.89999961853,61364.2999997139,61203.933,110927.261,
空白時間1 (0.5秒),canvas.Screen,7_0_0,2023-01-15T12:12:50.410Z,,,d,,,315,349.8899999999994,timeout,d.jpg,,,111443.19999980927,111442.89999961853,111091.69999980927,111092.89999961853,110927.261,111277.151,
注視(1秒),canvas.Screen,7_0_1,2023-01-15T12:12:51.251Z,,,d,,,315,865.7140000000072,timeout,d.jpg,,,112283.39999961853,112283.09999990463,111442.89999961853,111443.39999961853,111277.151,112142.865,
空白時間2 (0.5秒),canvas.Screen,7_0_2,2023-01-15T12:12:51.628Z,,,d,,,315,349.6959999999963,timeout,d.jpg,,,112661.2999997139,112659.89999961853,112283.09999990463,112283.7999997139,112142.865,112492.561,
刺激提示,canvas.Screen,7_0_3,2023-01-15T12:12:52.676Z,,,d,true,d,315,1215.6389998092636,response,d.jpg,d,keypress(j),113708.69999980927,113708.19999980927,112659.89999961853,112661.59999990463,112492.561,113558.305,
フィードバック(0.5秒),canvas.Screen,7_0_4,2023-01-15T12:12:53.043Z,,,d,,,315,350.1170000000129,timeout,d.jpg,,,114076.09999990463,114075.69999980927,113541.584,113709.39999961853,113558.305,113908.422,
トライアル,flow.Sequence,7_0,2023-01-15T12:12:53.044Z,,,d,,,315,3148.4389998092665,completion,d.jpg,,,114076.39999961853,114075.69999980927,111091.69999980927,111092.7999997139,110927.261,113908.422,
空白時間1 (0.5秒),canvas.Screen,7_1_0,2023-01-15T12:12:53.395Z,,,d,,,0,349.68299999999,timeout,d.jpg,,,114428.09999990463,114427.89999961853,114075.69999980927,114076.69999980927,113908.422,114258.105,
注視(1秒),canvas.Screen,7_1_1,2023-01-15T12:12:54.235Z,,,d,,,0,848.9499999999971,timeout,d.jpg,,,115267.7999997139,115267.39999961853,114427.89999961853,114428.09999990463,114258.105,115107.055,
空白時間2 (0.5秒),canvas.Screen,7_1_2,2023-01-15T12:12:54.595Z,,,d,,,0,349.59100000000035,timeout,d.jpg,,,115628.19999980927,115627.7999997139,115267.39999961853,115268,115107.055,115456.646,
刺激提示,canvas.Screen,7_1_3,2023-01-15T12:12:55.582Z,,,d,true,d,0,1157.253999618537,response,d.jpg,d,keypress(j),116614.89999961853,116613.89999961853,115627.7999997139,115628.5,115456.646,116472.359,
フィードバック(0.5秒),canvas.Screen,7_1_4,2023-01-15T12:12:55.955Z,,,d,,,0,349.78600000000733,timeout,d.jpg,,,116988,116987.7999997139,116455.773,116618.69999980927,116472.359,116822.145,
トライアル,flow.Sequence,7_1,2023-01-15T12:12:55.955Z,,,d,,,0,3079.3779997138918,completion,d.jpg,,,116988.19999980927,116987.7999997139,114075.69999980927,114076.59999990463,113908.422,116822.145,
空白時間1 (0.5秒),canvas.Screen,7_2_0,2023-01-15T12:12:56.308Z,,,d,,,180,349.65499999999884,timeout,d.jpg,,,117340.7999997139,117340.19999980927,116987.7999997139,116988.2999997139,116822.145,117171.8,
注視(1秒),canvas.Screen,7_2_1,2023-01-15T12:12:57.147Z,,,d,,,180,849.3579999999929,timeout,d.jpg,,,118179.39999961853,118179,117340.19999980927,117341.19999980927,117171.8,118021.158,
空白時間2 (0.5秒),canvas.Screen,7_2_2,2023-01-15T12:12:57.508Z,,,d,,,180,349.5520000000106,timeout,d.jpg,,,118540.2999997139,118540.09999990463,118179,118179.59999990463,118021.158,118370.71,
刺激提示,canvas.Screen,7_2_3,2023-01-15T12:12:58.720Z,,,d,false,d,180,1381.3899999046262,response,d.jpg,b,keypress(f),119752.5,119752.09999990463,118540.09999990463,118540.39999961853,118370.71,119619.573,
フィードバック(0.5秒),canvas.Screen,7_2_4,2023-01-15T12:12:59.107Z,,,d,,,180,349.7639999999956,timeout,d.jpg,,,120139.7999997139,120139.5,119603.198,119771.19999980927,119619.573,119969.337,
トライアル,flow.Sequence,7_2,2023-01-15T12:12:59.107Z,,,d,,,180,3317.354999999996,completion,d.jpg,,,120140.19999980927,120139.5,116987.7999997139,116988.2999997139,116822.145,119969.337,
空白時間1 (0.5秒),canvas.Screen,7_3_0,2023-01-15T12:12:59.451Z,,,b,,,225,349.95900000000256,timeout,b.jpg,,,120483.89999961853,120483.39999961853,120139.5,120140.2999997139,119969.337,120319.296,
注視(1秒),canvas.Screen,7_3_1,2023-01-15T12:13:00.291Z,,,b,,,225,832.4569999999949,timeout,b.jpg,,,121324,121323.69999980927,120483.39999961853,120484.19999980927,120319.296,121151.753,
空白時間2 (0.5秒),canvas.Screen,7_3_2,2023-01-15T12:13:00.635Z,,,b,,,225,350.14800000000105,timeout,b.jpg,,,121667.39999961853,121667,121323.69999980927,121324.2999997139,121151.753,121501.901,
刺激提示,canvas.Screen,7_3_3,2023-01-15T12:13:02.069Z,,,b,true,b,225,1599.2989998092671,response,b.jpg,b,keypress(f),123102,123101.19999980927,121667,121667.5,121501.901,122966.677,
