sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
flow.Sequence,27_14,2023-01-14T04:24:48.035Z,,,d,,,90,3166.346,completion,2R.jpg,,,718254.9,718159.239,714976.334,715071.8,714992.893,718175.779,
canvas.Screen,27_15_0,2023-01-14T04:24:48.534Z,,,d,,,225,500.039,timeout,2R.jpg,,,718754.4,718659.166,718159.239,718255,718175.779,718675.818,
canvas.Screen,27_15_1,2023-01-14T04:24:49.534Z,,,d,,,225,999.867,timeout,2R.jpg,,,719754.3,719658.789,718659.166,718754.6,718675.818,719675.685,
canvas.Screen,27_15_2,2023-01-14T04:24:50.034Z,,,d,,,225,499.837,timeout,2R.jpg,,,720254.2,720159.026,719658.789,719754.4,719675.685,720175.522,
canvas.Screen,27_15_3,2023-01-14T04:24:51.080Z,,,d,TRUE,d,225,1123.278,response,2R.jpg,d,keypress(j),721299.9,721298.8,720159.026,720254.3,720175.522,721225.415,
canvas.Screen,27_15_4,2023-01-14T04:24:51.585Z,,,d,,,225,500.154,timeout,2R.jpg,,,721804.1,721708.792,721197.092,721307.6,721225.415,721725.569,
flow.Sequence,27_15,2023-01-14T04:24:51.585Z,,,d,,,225,3533.013,completion,2R.jpg,,,721804.3,721708.792,718159.239,718255,718175.779,721725.569,
flow.Loop,27,2023-01-14T04:24:51.585Z,,,,,,,52326.678,completion,,,,721804.5,721708.792,669365.863,669462.5,669382.114,721725.569,
canvas.Screen,28_0_0,2023-01-14T04:24:52.085Z,,,d,,,270,499.746,timeout,2R.jpg,,,722303.9,722208.72,721708.792,721804.6,721725.569,722225.315,
canvas.Screen,28_0_1,2023-01-14T04:24:53.084Z,,,d,,,270,999.901,timeout,2R.jpg,,,723303.9,723208.517,722208.72,722304,722225.315,723225.216,
canvas.Screen,28_0_2,2023-01-14T04:24:53.584Z,,,d,,,270,499.917,timeout,2R.jpg,,,723803.6,723708.516,723208.517,723304.1,723225.216,723725.133,
canvas.Screen,28_0_3,2023-01-14T04:24:54.571Z,,,d,TRUE,d,270,1064.767,response,2R.jpg,d,keypress(j),724790.7,724789.9,723708.516,723803.8,723725.133,724708.112,
canvas.Screen,28_0_4,2023-01-14T04:24:55.068Z,,,d,,,270,500.196,timeout,2R.jpg,,,725286.9,725191.608,724691.948,724796.4,724708.112,725208.308,
flow.Sequence,28_0,2023-01-14T04:24:55.068Z,,,d,,,270,3466.039,completion,2R.jpg,,,725287.1,725191.608,721708.792,721804.6,721725.569,725208.308,
canvas.Screen,28_1_0,2023-01-14T04:24:55.567Z,,,d,,,90,499.934,timeout,2R.jpg,,,725786.8,725691.611,725191.608,725287.4,725208.308,725708.242,
canvas.Screen,28_1_1,2023-01-14T04:24:56.567Z,,,d,,,90,999.569,timeout,2R.jpg,,,726786.5,726691.433,725691.611,725786.9,725708.242,726707.811,
canvas.Screen,28_1_2,2023-01-14T04:24:57.067Z,,,d,,,90,500.133,timeout,2R.jpg,,,727286.6,727191.435,726691.433,726786.7,726707.811,727207.944,
canvas.Screen,28_1_3,2023-01-14T04:24:58.038Z,,,d,TRUE,d,90,1047.956,response,2R.jpg,d,keypress(j),728257.2,728255.9,727191.435,727286.8,727207.944,728174.327,
canvas.Screen,28_1_4,2023-01-14T04:24:58.534Z,,,d,,,90,500.237,timeout,2R.jpg,,,728752.9,728657.728,728157.747,728265.2,728174.327,728674.564,
flow.Sequence,28_1,2023-01-14T04:24:58.534Z,,,d,,,90,3449.42,completion,2R.jpg,,,728753.2,728657.728,725191.608,725287.3,725208.308,728674.564,
canvas.Screen,28_2_0,2023-01-14T04:24:59.033Z,,,b,,,0,499.75,timeout,2.jpg,,,729252.8,729157.713,728657.728,728753.3,728674.564,729174.314,
canvas.Screen,28_2_1,2023-01-14T04:25:00.033Z,,,b,,,0,999.879,timeout,2.jpg,,,730252.3,730157.581,729157.713,729253.1,729174.314,730174.193,
canvas.Screen,28_2_2,2023-01-14T04:25:00.533Z,,,b,,,0,500.092,timeout,2.jpg,,,730752.7,730657.49,730157.581,730252.3,730174.193,730674.285,
canvas.Screen,28_2_3,2023-01-14T04:25:01.011Z,,,b,TRUE,b,0,555.115,response,2.jpg,b,keypress(f),731230.5,731229.4,730657.49,730753,730674.285,731140.546,
canvas.Screen,28_2_4,2023-01-14T04:25:01.500Z,,,b,,,0,500.091,timeout,2.jpg,,,731719.4,731624.177,731131.056,731232.4,731140.546,731640.637,
flow.Sequence,28_2,2023-01-14T04:25:01.500Z,,,b,,,0,2949.613,completion,2.jpg,,,731719.6,731624.177,728657.728,728753.3,728674.564,731640.637,
canvas.Screen,28_3_0,2023-01-14T04:25:02.000Z,,,b,,,180,500.121,timeout,2.jpg,,,732219.1,732124.041,731624.177,731719.8,731640.637,732140.758,
canvas.Screen,28_3_1,2023-01-14T04:25:03.000Z,,,b,,,180,999.615,timeout,2.jpg,,,733219,733123.834,732124.041,732219.3,732140.758,733140.373,
canvas.Screen,28_3_2,2023-01-14T04:25:03.500Z,,,b,,,180,500.005,timeout,2.jpg,,,733719,733623.77,733123.834,733219.3,733140.373,733640.378,
canvas.Screen,28_3_3,2023-01-14T04:25:04.481Z,,,b,TRUE,b,180,1059.122,response,2.jpg,b,keypress(f),734700.6,734699.5,733623.77,733719.1,733640.378,734623.525,
canvas.Screen,28_3_4,2023-01-14T04:25:04.983Z,,,b,,,180,500.02,timeout,2.jpg,,,735202.2,735106.918,734607.45,734714,734623.525,735123.545,
flow.Sequence,28_3,2023-01-14T04:25:04.983Z,,,b,,,180,3466.281,completion,2.jpg,,,735202.5,735106.918,731624.177,731719.8,731640.637,735123.545,
canvas.Screen,28_4_0,2023-01-14T04:25:05.483Z,,,d,,,180,500,timeout,2R.jpg,,,735702.1,735606.906,735106.918,735202.6,735123.545,735623.545,
canvas.Screen,28_4_1,2023-01-14T04:25:06.482Z,,,d,,,180,999.865,timeout,2R.jpg,,,736701.7,736606.606,735606.906,735702.3,735623.545,736623.41,
canvas.Screen,28_4_2,2023-01-14T04:25:06.982Z,,,d,,,180,499.895,timeout,2R.jpg,,,737201.7,737106.586,736606.606,736701.9,736623.41,737123.305,
canvas.Screen,28_4_3,2023-01-14T04:25:07.801Z,,,d,TRUE,d,180,896.095,response,2R.jpg,d,keypress(j),738020.3,738019.4,737106.586,737202,737123.305,737939.713,
canvas.Screen,28_4_4,2023-01-14T04:25:08.299Z,,,d,,,180,500.215,timeout,2R.jpg,,,738518.2,738423.08,737923.105,738021.8,737939.713,738439.928,
flow.Sequence,28_4,2023-01-14T04:25:08.299Z,,,d,,,180,3299.535,completion,2R.jpg,,,738518.5,738423.08,735106.918,735202.6,735123.545,738439.928,
canvas.Screen,28_5_0,2023-01-14T04:25:08.799Z,,,b,,,225,500.052,timeout,2.jpg,,,739018.1,738923.067,738423.08,738518.7,738439.928,738939.98,
canvas.Screen,28_5_1,2023-01-14T04:25:09.799Z,,,b,,,225,999.459,timeout,2.jpg,,,740018,739922.897,738923.067,739018.3,738939.98,739939.439,
canvas.Screen,28_5_2,2023-01-14T04:25:10.299Z,,,b,,,225,500.187,timeout,2.jpg,,,740518.1,740422.865,739922.897,740018.1,739939.439,740439.626,
canvas.Screen,28_5_3,2023-01-14T04:25:11.269Z,,,b,TRUE,b,225,1048.674,response,2.jpg,b,keypress(f),741488.8,741488.3,740422.865,740518.3,740439.626,741405.993,
canvas.Screen,28_5_4,2023-01-14T04:25:11.765Z,,,b,,,225,500.069,timeout,2.jpg,,,741984.6,741889.415,741390.37,741495.9,741405.993,741906.062,
flow.Sequence,28_5,2023-01-14T04:25:11.766Z,,,b,,,225,3449.487,completion,2.jpg,,,741984.9,741889.415,738423.08,738518.7,738439.928,741906.062,
canvas.Screen,28_6_0,2023-01-14T04:25:12.265Z,,,b,,,135,499.952,timeout,2.jpg,,,742484.5,742389.225,741889.415,741985.1,741906.062,742406.014,
canvas.Screen,28_6_1,2023-01-14T04:25:13.265Z,,,b,,,135,999.834,timeout,2.jpg,,,743484.4,743389.185,742389.225,742484.7,742406.014,743405.848,
canvas.Screen,28_6_2,2023-01-14T04:25:13.765Z,,,b,,,135,499.923,timeout,2.jpg,,,743984.7,743889.318,743389.185,743484.6,743405.848,743905.771,
canvas.Screen,28_6_3,2023-01-14T04:25:14.588Z,,,b,TRUE,b,135,900.829,response,2.jpg,b,keypress(f),744807.4,744806.6,743889.318,743984.9,743905.771,744722.462,
canvas.Screen,28_6_4,2023-01-14T04:25:15.082Z,,,b,,,135,500.093,timeout,2.jpg,,,745300.9,745205.719,744705.897,744812.9,744722.462,745222.555,
flow.Sequence,28_6,2023-01-14T04:25:15.082Z,,,b,,,135,3299.657,completion,2.jpg,,,745301.5,745205.719,741889.415,741985.1,741906.062,745222.555,
canvas.Screen,28_7_0,2023-01-14T04:25:15.581Z,,,d,,,315,499.765,timeout,2R.jpg,,,745800.8,745705.579,745205.719,745301.6,745222.555,745722.32,
canvas.Screen,28_7_1,2023-01-14T04:25:16.581Z,,,d,,,315,999.653,timeout,2R.jpg,,,746800.8,746705.548,745705.579,745801,745722.32,746721.973,
canvas.Screen,28_7_2,2023-01-14T04:25:17.081Z,,,d,,,315,500.357,timeout,2R.jpg,,,747300.7,747205.521,746705.548,746800.9,746721.973,747222.33,
canvas.Screen,28_7_3,2023-01-14T04:25:17.891Z,,,d,TRUE,d,315,886.37,response,2R.jpg,d,keypress(j),748110.1,748108.7,747205.521,747301,747222.33,748021.661,
canvas.Screen,28_7_4,2023-01-14T04:25:18.383Z,,,d,,,315,500.472,timeout,2R.jpg,,,748602,748505.178,748005.28,748112.7,748021.661,748522.133,
flow.Sequence,28_7,2023-01-14T04:25:18.383Z,,,d,,,315,3282.623,completion,2R.jpg,,,748602.3,748505.178,745205.719,745301.6,745222.555,748522.133,
canvas.Screen,28_8_0,2023-01-14T04:25:18.881Z,,,d,,,225,499.557,timeout,2R.jpg,,,749100.4,749005.149,748505.178,748602.5,748522.133,749021.69,
canvas.Screen,28_8_1,2023-01-14T04:25:19.881Z,,,d,,,225,999.853,timeout,2R.jpg,,,750100.1,750004.986,749005.149,749100.6,749021.69,750021.543,
canvas.Screen,28_8_2,2023-01-14T04:25:20.381Z,,,d,,,225,499.915,timeout,2R.jpg,,,750600.1,750504.899,750004.986,750100.3,750021.543,750521.458,
canvas.Screen,28_8_3,2023-01-14T04:25:21.635Z,,,d,TRUE,d,225,1332.242,response,2R.jpg,d,keypress(j),751854.7,751853.7,750504.899,750600.3,750521.458,751771.268,
canvas.Screen,28_8_4,2023-01-14T04:25:22.132Z,,,d,,,225,500.148,timeout,2R.jpg,,,752351.6,752254.769,751755.316,751862.2,751771.268,752271.416,
flow.Sequence,28_8,2023-01-14T04:25:22.132Z,,,d,,,225,3732.636,completion,2R.jpg,,,752351.8,752254.769,748505.178,748602.5,748522.133,752271.416,
canvas.Screen,28_9_0,2023-01-14T04:25:22.630Z,,,b,,,45,499.989,timeout,2.jpg,,,752849.7,752754.565,752254.769,752352,752271.416,752771.405,
canvas.Screen,28_9_1,2023-01-14T04:25:23.630Z,,,b,,,45,999.646,timeout,2.jpg,,,753849.6,753754.584,752754.565,752849.9,752771.405,753771.051,
canvas.Screen,28_9_2,2023-01-14T04:25:24.130Z,,,b,,,45,500.041,timeout,2.jpg,,,754349.6,754254.377,753754.584,753849.8,753771.051,754271.092,
canvas.Screen,28_9_3,2023-01-14T04:25:24.793Z,,,b,TRUE,b,45,740.508,response,2.jpg,b,keypress(f),755012.4,755011.6,754254.377,754349.7,754271.092,754937.568,
canvas.Screen,28_9_4,2023-01-14T04:25:25.297Z,,,b,,,45,499.987,timeout,2.jpg,,,755516.2,755420.99,754921.088,755019.3,754937.568,755437.555,
flow.Sequence,28_9,2023-01-14T04:25:25.297Z,,,b,,,45,3149.574,completion,2.jpg,,,755516.5,755420.99,752254.769,752351.9,752271.416,755437.555,
canvas.Screen,28_10_0,2023-01-14T04:25:25.797Z,,,b,,,90,499.871,timeout,2.jpg,,,756016,755920.808,755420.99,755516.7,755437.555,755937.426,
canvas.Screen,28_10_1,2023-01-14T04:25:26.797Z,,,b,,,90,999.993,timeout,2.jpg,,,757016,756920.73,755920.808,756016.3,755937.426,756937.419,
canvas.Screen,28_10_2,2023-01-14T04:25:27.297Z,,,b,,,90,499.706,timeout,2.jpg,,,757515.9,757420.72,756920.73,757016.2,756937.419,757437.125,
canvas.Screen,28_10_3,2023-01-14T04:25:27.895Z,,,b,TRUE,b,90,676.475,response,2.jpg,b,keypress(f),758113.9,758113.6,757420.72,757516.1,757437.125,758037.174,
canvas.Screen,28_10_4,2023-01-14T04:25:28.396Z,,,b,,,90,499.875,timeout,2.jpg,,,758615.7,758520.527,758003.825,758114.5,758037.174,758537.049,
flow.Sequence,28_10,2023-01-14T04:25:28.397Z,,,b,,,90,3082.972,completion,2.jpg,,,758616,758520.527,755420.99,755516.6,755437.555,758537.049,
canvas.Screen,28_11_0,2023-01-14T04:25:28.897Z,,,d,,,45,499.912,timeout,2R.jpg,,,759116.4,759020.502,758520.527,758616.2,758537.049,759036.961,
canvas.Screen,28_11_1,2023-01-14T04:25:29.896Z,,,d,,,45,999.835,timeout,2R.jpg,,,760115.5,760020.384,759020.502,759116.5,759036.961,760036.796,
canvas.Screen,28_11_2,2023-01-14T04:25:30.396Z,,,d,,,45,500.222,timeout,2R.jpg,,,760615.6,760520.33,760020.384,760115.7,760036.796,760537.018,
canvas.Screen,28_11_3,2023-01-14T04:25:30.997Z,,,d,TRUE,d,45,678.682,response,2R.jpg,d,keypress(j),761216.7,761215.7,760520.33,760615.8,760537.018,761136.612,
canvas.Screen,28_11_4,2023-01-14T04:25:31.496Z,,,d,,,45,500.048,timeout,2R.jpg,,,761715.2,761620.154,761120.043,761225.4,761136.612,761636.66,
flow.Sequence,28_11,2023-01-14T04:25:31.496Z,,,d,,,45,3083.105,completion,2R.jpg,,,761715.5,761620.154,758520.527,758616.1,758537.049,761636.66,
canvas.Screen,28_12_0,2023-01-14T04:25:31.997Z,,,b,,,315,499.861,timeout,2.jpg,,,762216.3,762120.124,761620.154,761715.7,761636.66,762136.521,
canvas.Screen,28_12_1,2023-01-14T04:25:32.996Z,,,b,,,315,999.871,timeout,2.jpg,,,763215.1,763119.945,762120.124,762216.5,762136.521,763136.392,
canvas.Screen,28_12_2,2023-01-14T04:25:33.496Z,,,b,,,315,500.05,timeout,2.jpg,,,763715,763619.806,763119.945,763215.3,763136.392,763636.442,
canvas.Screen,28_12_3,2023-01-14T04:25:34.276Z,,,b,TRUE,b,315,857.858,response,2.jpg,b,keypress(f),764495.4,764494.3,763619.806,763715.2,763636.442,764419.727,
canvas.Screen,28_12_4,2023-01-14T04:25:34.779Z,,,b,,,315,499.994,timeout,2.jpg,,,764998,764903,764403.338,764502.3,764419.727,764919.721,
flow.Sequence,28_12,2023-01-14T04:25:34.779Z,,,b,,,315,3266.34,completion,2.jpg,,,764998.4,764903,761620.154,761715.6,761636.66,764919.721,
canvas.Screen,28_13_0,2023-01-14T04:25:35.279Z,,,d,,,135,499.786,timeout,2R.jpg,,,765497.9,765402.835,764903,764998.6,764919.721,765419.507,
canvas.Screen,28_13_1,2023-01-14T04:25:36.278Z,,,d,,,135,999.941,timeout,2R.jpg,,,766497.8,766402.74,765402.835,765498.2,765419.507,766419.448,
canvas.Screen,28_13_2,2023-01-14T04:25:36.778Z,,,d,,,135,499.892,timeout,2R.jpg,,,766997.7,766902.58,766402.74,766498,766419.448,766919.34,
canvas.Screen,28_13_3,2023-01-14T04:25:37.784Z,,,d,TRUE,d,135,1083.46,response,2R.jpg,d,keypress(j),768003.2,768002.8,766902.58,766997.9,766919.34,767919.051,
canvas.Screen,28_13_4,2023-01-14T04:25:38.278Z,,,d,,,135,500.226,timeout,2R.jpg,,,768497.7,768402.494,767902.58,768003.7,767919.051,768419.277,
flow.Sequence,28_13,2023-01-14T04:25:38.279Z,,,d,,,135,3482.773,completion,2R.jpg,,,768498.1,768402.494,764903,764998.5,764919.721,768419.277,
canvas.Screen,28_14_0,2023-01-14T04:25:38.778Z,,,b,,,270,499.712,timeout,2.jpg,,,768997.7,768902.459,768402.494,768498.2,768419.277,768918.989,
canvas.Screen,28_14_1,2023-01-14T04:25:39.780Z,,,b,,,270,1000.057,timeout,2.jpg,,,769998.9,769902.524,768902.459,768997.9,768918.989,769919.046,
canvas.Screen,28_14_2,2023-01-14T04:25:40.278Z,,,b,,,270,499.938,timeout,2.jpg,,,770497.3,770402.131,769902.524,769999.2,769919.046,770418.984,
canvas.Screen,28_14_3,2023-01-14T04:25:41.107Z,,,b,TRUE,b,270,906.716,response,2.jpg,b,keypress(f),771326.8,771325.7,770402.131,770497.5,770418.984,771252.393,
canvas.Screen,28_14_4,2023-01-14T04:25:41.611Z,,,b,,,270,499.982,timeout,2.jpg,,,771830.6,771735.382,771235.831,771338.1,771252.393,771752.375,
flow.Sequence,28_14,2023-01-14T04:25:41.612Z,,,b,,,270,3316.105,completion,2.jpg,,,771830.9,771735.382,768402.494,768498.1,768419.277,771752.375,
canvas.Screen,28_15_0,2023-01-14T04:25:42.111Z,,,d,,,0,500.002,timeout,2R.jpg,,,772330.5,772235.259,771735.382,771831,771752.375,772252.377,
canvas.Screen,28_15_1,2023-01-14T04:25:43.112Z,,,d,,,0,999.876,timeout,2R.jpg,,,773331.8,773235.24,772235.259,772330.7,772252.377,773252.253,
canvas.Screen,28_15_2,2023-01-14T04:25:43.611Z,,,d,,,0,499.787,timeout,2R.jpg,,,773830.2,773735.328,773235.24,773332,773252.253,773752.04,
canvas.Screen,28_15_3,2023-01-14T04:25:44.192Z,,,d,TRUE,d,0,658.06,response,2R.jpg,d,keypress(j),774411.1,774410.1,773735.328,773830.3,773752.04,774335.19,
canvas.Screen,28_15_4,2023-01-14T04:25:44.694Z,,,d,,,0,499.785,timeout,2R.jpg,,,774913.6,774818.25,774318.379,774417.3,774335.19,774834.975,
flow.Sequence,28_15,2023-01-14T04:25:44.694Z,,,d,,,0,3065.875,completion,2R.jpg,,,774913.8,774818.25,771735.382,771831,771752.375,774834.975,
flow.Loop,28,2023-01-14T04:25:44.695Z,,,,,,,53092.681,completion,,,,774914.1,774818.25,721708.792,721804.5,721725.569,774834.975,
29,2023-01-14T04:25:45.694Z,,,,,,,999.911,timeout,,,,775913.3,775818.216,774818.25,774914.1,774834.975,775834.886,,
flow.Sequence,,2023-01-14T04:25:45.695Z,,,,,,,775080.957,completion,,,,775914.4,775818.216,520.603,828.8,737.259,775834.886,
