sender,sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
フィードバック(0.5秒),canvas.Screen,6_0_4,2023-01-16T05:32:06.945Z,,,d,,,135,234,timeout,eR.jpg,,,94739,94739,94166,94477,94199,94433,
トライアル,flow.Sequence,6_0,2023-01-16T05:32:06.946Z,,,d,,,135,2640,completion,eR.jpg,,,94740,94739,92413,92413,92099,94433,
空白時間1 (0.5秒),canvas.Screen,6_1_0,2023-01-16T05:32:07.179Z,,,b,,,180,200,timeout,e.jpg,,,94973,94973,94739,94741,94433,94633,
注視(1秒),canvas.Screen,6_1_1,2023-01-16T05:32:07.889Z,,,b,,,180,733,timeout,e.jpg,,,95683,95683,94973,94974,94633,95366,
空白時間2 (0.5秒),canvas.Screen,6_1_2,2023-01-16T05:32:08.113Z,,,b,,,180,200,timeout,e.jpg,,,95907,95907,95683,95683,95366,95566,
刺激提示(練習),canvas.Screen,6_1_3,2023-01-16T05:32:08.848Z,,,b,false,b,180,1072,response,e.jpg,d,keypress(j),96642,96638,95907,95907,95566,96333,
フィードバック(0.5秒),canvas.Screen,6_1_4,2023-01-16T05:32:09.073Z,,,b,,,180,200,timeout,e.jpg,,,96867,96867,96299,96644,96333,96533,
トライアル,flow.Sequence,6_1,2023-01-16T05:32:09.073Z,,,b,,,180,2434,completion,e.jpg,,,96867,96867,94739,94741,94433,96533,
空白時間1 (0.5秒),canvas.Screen,6_2_0,2023-01-16T05:32:09.306Z,,,d,,,315,233,timeout,eR.jpg,,,97100,97100,96867,96867,96533,96766,
注視(1秒),canvas.Screen,6_2_1,2023-01-16T05:32:10.028Z,,,d,,,315,733,timeout,eR.jpg,,,97822,97822,97100,97100,96766,97499,
空白時間2 (0.5秒),canvas.Screen,6_2_2,2023-01-16T05:32:10.251Z,,,d,,,315,200,timeout,eR.jpg,,,98045,98045,97822,97822,97499,97699,
刺激提示(練習),canvas.Screen,6_2_3,2023-01-16T05:32:10.870Z,,,d,true,d,315,962,response,eR.jpg,d,keypress(j),98665,98661,98045,98046,97699,98366,
フィードバック(0.5秒),canvas.Screen,6_2_4,2023-01-16T05:32:11.113Z,,,d,,,315,200,timeout,eR.jpg,,,98907,98907,98333,98665,98366,98566,
トライアル,flow.Sequence,6_2,2023-01-16T05:32:11.113Z,,,d,,,315,2374,completion,eR.jpg,,,98907,98907,96867,96867,96533,98566,
空白時間1 (0.5秒),canvas.Screen,6_3_0,2023-01-16T05:32:11.336Z,,,b,,,270,233,timeout,e.jpg,,,99131,99130,98907,98907,98566,98799,
注視(1秒),canvas.Screen,6_3_1,2023-01-16T05:32:12.056Z,,,b,,,270,734,timeout,e.jpg,,,99850,99850,99130,99131,98799,99533,
空白時間2 (0.5秒),canvas.Screen,6_3_2,2023-01-16T05:32:12.281Z,,,b,,,270,233,timeout,e.jpg,,,100076,100075,99850,99850,99533,99766,
刺激提示(練習),canvas.Screen,6_3_3,2023-01-16T05:32:12.962Z,,,b,true,b,270,987,response,e.jpg,b,keypress(f),100757,100753,100075,100076,99766,100466,
フィードバック(0.5秒),canvas.Screen,6_3_4,2023-01-16T05:32:13.210Z,,,b,,,270,200,timeout,e.jpg,,,101004,101004,100433,100758,100466,100666,
トライアル,flow.Sequence,6_3,2023-01-16T05:32:13.210Z,,,b,,,270,2438,completion,e.jpg,,,101004,101004,98907,98907,98566,100666,
練習試行(e),flow.Loop,6,2023-01-16T05:32:13.210Z,,,,,,,8905,completion,,,,101004,101004,92413,92413,92099,100666,
イントロ6,html.Page,7,2023-01-16T05:32:14.954Z,,,,,,,2082,form submission,,,,102748,102748,101004,101005,100666,102466,
できるだけ早く正確に,canvas.Screen,8,2023-01-16T05:32:15.712Z,,,,,,,733,timeout,,,,103506,103506,102433,102748,102466,103199,
空白時間1 (0.5秒),canvas.Screen,9_0_0,2023-01-16T05:32:15.947Z,,,d,,,180,200,timeout,eR.jpg,,,103741,103741,103506,103506,103199,103399,
注視(1秒),canvas.Screen,9_0_1,2023-01-16T05:32:16.659Z,,,d,,,180,734,timeout,eR.jpg,,,104454,104454,103741,103741,103399,104133,
空白時間2 (0.5秒),canvas.Screen,9_0_2,2023-01-16T05:32:16.881Z,,,d,,,180,233,timeout,eR.jpg,,,104675,104675,104454,104454,104133,104366,
刺激提示,canvas.Screen,9_0_3,2023-01-16T05:32:17.809Z,,,d,true,d,180,1233,response,eR.jpg,d,keypress(j),105603,105599,104675,104675,104366,105299,
フィードバック(0.5秒),canvas.Screen,9_0_4,2023-01-16T05:32:18.039Z,,,d,,,180,200,timeout,eR.jpg,,,105833,105833,105266,105604,105299,105499,
トライアル,flow.Sequence,9_0,2023-01-16T05:32:18.039Z,,,d,,,180,2634,completion,eR.jpg,,,105833,105833,103506,103506,103199,105499,
空白時間1 (0.5秒),canvas.Screen,9_1_0,2023-01-16T05:32:18.266Z,,,b,,,225,234,timeout,e.jpg,,,106060,106060,105833,105833,105499,105733,
注視(1秒),canvas.Screen,9_1_1,2023-01-16T05:32:18.986Z,,,b,,,225,733,timeout,e.jpg,,,106780,106780,106060,106061,105733,106466,
空白時間2 (0.5秒),canvas.Screen,9_1_2,2023-01-16T05:32:19.209Z,,,b,,,225,200,timeout,e.jpg,,,107003,107003,106780,106780,106466,106666,
刺激提示,canvas.Screen,9_1_3,2023-01-16T05:32:19.994Z,,,b,true,b,225,1119,response,e.jpg,b,keypress(f),107789,107785,107003,107003,106666,107499,
フィードバック(0.5秒),canvas.Screen,9_1_4,2023-01-16T05:32:20.242Z,,,b,,,225,200,timeout,e.jpg,,,108035,108035,107466,107790,107499,107699,
トライアル,flow.Sequence,9_1,2023-01-16T05:32:20.242Z,,,b,,,225,2536,completion,e.jpg,,,108037,108035,105833,105833,105499,107699,
空白時間1 (0.5秒),canvas.Screen,9_2_0,2023-01-16T05:32:20.466Z,,,d,,,225,234,timeout,eR.jpg,,,108260,108260,108035,108037,107699,107933,
注視(1秒),canvas.Screen,9_2_1,2023-01-16T05:32:21.193Z,,,d,,,225,733,timeout,eR.jpg,,,108988,108988,108260,108261,107933,108666,
空白時間2 (0.5秒),canvas.Screen,9_2_2,2023-01-16T05:32:21.417Z,,,d,,,225,200,timeout,eR.jpg,,,109211,109211,108988,108988,108666,108866,
刺激提示,canvas.Screen,9_2_3,2023-01-16T05:32:22.184Z,,,d,true,d,225,1109,response,eR.jpg,d,keypress(j),109979,109975,109211,109211,108866,109699,
フィードバック(0.5秒),canvas.Screen,9_2_4,2023-01-16T05:32:22.441Z,,,d,,,225,200,timeout,eR.jpg,,,110235,110235,109666,109980,109699,109899,
トライアル,flow.Sequence,9_2,2023-01-16T05:32:22.441Z,,,d,,,225,2536,completion,eR.jpg,,,110235,110235,108035,108037,107699,109899,
空白時間1 (0.5秒),canvas.Screen,9_3_0,2023-01-16T05:32:22.667Z,,,d,,,135,234,timeout,eR.jpg,,,110461,110461,110235,110235,109899,110133,
注視(1秒),canvas.Screen,9_3_1,2023-01-16T05:32:23.393Z,,,d,,,135,733,timeout,eR.jpg,,,111187,111187,110461,110461,110133,110866,
空白時間2 (0.5秒),canvas.Screen,9_3_2,2023-01-16T05:32:23.620Z,,,d,,,135,233,timeout,eR.jpg,,,111415,111415,111187,111187,110866,111099,
刺激提示,canvas.Screen,9_3_3,2023-01-16T05:32:24.308Z,,,d,true,d,135,998,response,eR.jpg,d,keypress(j),112102,112097,111415,111415,111099,111799,
フィードバック(0.5秒),canvas.Screen,9_3_4,2023-01-16T05:32:24.547Z,,,d,,,135,200,timeout,eR.jpg,,,112341,112341,111766,112103,111799,111999,
トライアル,flow.Sequence,9_3,2023-01-16T05:32:24.548Z,,,d,,,135,2442,completion,eR.jpg,,,112342,112341,110235,110235,109899,111999,
空白時間1 (0.5秒),canvas.Screen,9_4_0,2023-01-16T05:32:24.769Z,,,d,,,0,234,timeout,eR.jpg,,,112563,112563,112341,112342,111999,112233,
注視(1秒),canvas.Screen,9_4_1,2023-01-16T05:32:25.487Z,,,d,,,0,733,timeout,eR.jpg,,,113282,113281,112563,112563,112233,112966,
空白時間2 (0.5秒),canvas.Screen,9_4_2,2023-01-16T05:32:25.715Z,,,d,,,0,233,timeout,eR.jpg,,,113510,113509,113281,113282,112966,113199,
刺激提示,canvas.Screen,9_4_3,2023-01-16T05:32:26.339Z,,,d,true,d,0,931,response,eR.jpg,d,keypress(j),114133,114130,113509,113510,113199,113866,
フィードバック(0.5秒),canvas.Screen,9_4_4,2023-01-16T05:32:26.609Z,,,d,,,0,233,timeout,eR.jpg,,,114403,114403,113833,114135,113866,114099,
トライアル,flow.Sequence,9_4,2023-01-16T05:32:26.609Z,,,d,,,0,2404,completion,eR.jpg,,,114404,114403,112341,112342,111999,114099,
空白時間1 (0.5秒),canvas.Screen,9_5_0,2023-01-16T05:32:26.841Z,,,b,,,180,234,timeout,e.jpg,,,114635,114635,114403,114404,114099,114333,
注視(1秒),canvas.Screen,9_5_1,2023-01-16T05:32:27.586Z,,,b,,,180,733,timeout,e.jpg,,,115380,115380,114635,114636,114333,115066,
空白時間2 (0.5秒),canvas.Screen,9_5_2,2023-01-16T05:32:27.810Z,,,b,,,180,233,timeout,e.jpg,,,115605,115604,115380,115381,115066,115299,
刺激提示,canvas.Screen,9_5_3,2023-01-16T05:32:28.531Z,,,b,false,b,180,1023,response,e.jpg,d,keypress(j),116325,116322,115604,115605,115299,116033,
フィードバック(0.5秒),canvas.Screen,9_5_4,2023-01-16T05:32:28.776Z,,,b,,,180,200,timeout,e.jpg,,,116570,116570,115999,116326,116033,116233,
トライアル,flow.Sequence,9_5,2023-01-16T05:32:28.776Z,,,b,,,180,2471,completion,e.jpg,,,116571,116570,114403,114404,114099,116233,
空白時間1 (0.5秒),canvas.Screen,9_6_0,2023-01-16T05:32:29.003Z,,,d,,,90,233,timeout,eR.jpg,,,116797,116797,116570,116571,116233,116466,
注視(1秒),canvas.Screen,9_6_1,2023-01-16T05:32:29.714Z,,,d,,,90,700,timeout,eR.jpg,,,117508,117508,116797,116797,116466,117166,
空白時間2 (0.5秒),canvas.Screen,9_6_2,2023-01-16T05:32:29.947Z,,,d,,,90,267,timeout,eR.jpg,,,117741,117741,117508,117508,117166,117433,
刺激提示,canvas.Screen,9_6_3,2023-01-16T05:32:30.592Z,,,d,true,d,90,950,response,eR.jpg,d,keypress(j),118386,118383,117741,117742,117433,118099,
フィードバック(0.5秒),canvas.Screen,9_6_4,2023-01-16T05:32:30.841Z,,,d,,,90,200,timeout,eR.jpg,,,118635,118635,118066,118387,118099,118299,
トライアル,flow.Sequence,9_6,2023-01-16T05:32:30.841Z,,,d,,,90,2402,completion,eR.jpg,,,118635,118635,116570,116571,116233,118299,
空白時間1 (0.5秒),canvas.Screen,9_7_0,2023-01-16T05:32:31.076Z,,,d,,,270,234,timeout,eR.jpg,,,118870,118870,118635,118635,118299,118533,
注視(1秒),canvas.Screen,9_7_1,2023-01-16T05:32:31.778Z,,,d,,,270,700,timeout,eR.jpg,,,119572,119572,118870,118870,118533,119233,
空白時間2 (0.5秒),canvas.Screen,9_7_2,2023-01-16T05:32:32.010Z,,,d,,,270,233,timeout,eR.jpg,,,119804,119804,119572,119572,119233,119466,
刺激提示,canvas.Screen,9_7_3,2023-01-16T05:32:32.719Z,,,d,true,d,270,1043,response,eR.jpg,d,keypress(j),120513,120509,119804,119805,119466,120233,
フィードバック(0.5秒),canvas.Screen,9_7_4,2023-01-16T05:32:32.979Z,,,d,,,270,233,timeout,eR.jpg,,,120773,120773,120199,120515,120233,120466,
トライアル,flow.Sequence,9_7,2023-01-16T05:32:32.979Z,,,d,,,270,2474,completion,eR.jpg,,,120773,120773,118635,118635,118299,120466,
空白時間1 (0.5秒),canvas.Screen,9_8_0,2023-01-16T05:32:33.208Z,,,b,,,90,200,timeout,e.jpg,,,121002,121002,120773,120773,120466,120666,
注視(1秒),canvas.Screen,9_8_1,2023-01-16T05:32:33.921Z,,,b,,,90,733,timeout,e.jpg,,,121715,121715,121002,121003,120666,121399,
空白時間2 (0.5秒),canvas.Screen,9_8_2,2023-01-16T05:32:34.144Z,,,b,,,90,200,timeout,e.jpg,,,121939,121939,121715,121716,121399,121599,
刺激提示,canvas.Screen,9_8_3,2023-01-16T05:32:34.948Z,,,b,true,b,90,1139,response,e.jpg,b,keypress(f),122743,122738,121939,121939,121599,122466,
フィードバック(0.5秒),canvas.Screen,9_8_4,2023-01-16T05:32:35.210Z,,,b,,,90,233,timeout,e.jpg,,,123005,123004,122433,122753,122466,122699,
トライアル,flow.Sequence,9_8,2023-01-16T05:32:35.210Z,,,b,,,90,2538,completion,e.jpg,,,123005,123004,120773,120773,120466,122699,
空白時間1 (0.5秒),canvas.Screen,9_9_0,2023-01-16T05:32:35.441Z,,,b,,,315,200,timeout,e.jpg,,,123235,123235,123004,123005,122699,122899,
注視(1秒),canvas.Screen,9_9_1,2023-01-16T05:32:36.148Z,,,b,,,315,734,timeout,e.jpg,,,123942,123942,123235,123235,122899,123633,
空白時間2 (0.5秒),canvas.Screen,9_9_2,2023-01-16T05:32:36.376Z,,,b,,,315,200,timeout,e.jpg,,,124170,124170,123942,123942,123633,123833,
刺激提示,canvas.Screen,9_9_3,2023-01-16T05:32:37.011Z,,,b,true,b,315,968,response,e.jpg,b,keypress(f),124805,124801,124170,124171,123833,124533,
フィードバック(0.5秒),canvas.Screen,9_9_4,2023-01-16T05:32:37.273Z,,,b,,,315,200,timeout,e.jpg,,,125068,125067,124499,124806,124533,124733,
トライアル,flow.Sequence,9_9,2023-01-16T05:32:37.273Z,,,b,,,315,2368,completion,e.jpg,,,125068,125067,123004,123005,122699,124733,
空白時間1 (0.5秒),canvas.Screen,9_10_0,2023-01-16T05:32:37.497Z,,,d,,,315,233,timeout,eR.jpg,,,125291,125291,125067,125068,124733,124966,
注視(1秒),canvas.Screen,9_10_1,2023-01-16T05:32:38.227Z,,,d,,,315,733,timeout,eR.jpg,,,126021,126020,125291,125291,124966,125699,
空白時間2 (0.5秒),canvas.Screen,9_10_2,2023-01-16T05:32:38.448Z,,,d,,,315,200,timeout,eR.jpg,,,126242,126242,126020,126021,125699,125899,
刺激提示,canvas.Screen,9_10_3,2023-01-16T05:32:38.981Z,,,d,true,d,315,874,response,eR.jpg,d,keypress(j),126775,126773,126242,126242,125899,126466,
フィードバック(0.5秒),canvas.Screen,9_10_4,2023-01-16T05:32:39.210Z,,,d,,,315,233,timeout,eR.jpg,,,127004,127004,126433,126776,126466,126699,
トライアル,flow.Sequence,9_10,2023-01-16T05:32:39.210Z,,,d,,,315,2271,completion,eR.jpg,,,127004,127004,125067,125068,124733,126699,
空白時間1 (0.5秒),canvas.Screen,9_11_0,2023-01-16T05:32:39.441Z,,,d,,,45,200,timeout,eR.jpg,,,127235,127235,127004,127005,126699,126899,
注視(1秒),canvas.Screen,9_11_1,2023-01-16T05:32:40.152Z,,,d,,,45,700,timeout,eR.jpg,,,127946,127946,127235,127235,126899,127599,
空白時間2 (0.5秒),canvas.Screen,9_11_2,2023-01-16T05:32:40.379Z,,,d,,,45,234,timeout,eR.jpg,,,128174,128173,127946,127946,127599,127833,
刺激提示,canvas.Screen,9_11_3,2023-01-16T05:32:40.969Z,,,d,true,d,45,927,response,eR.jpg,d,keypress(j),128764,128760,128173,128174,127833,128466,
フィードバック(0.5秒),canvas.Screen,9_11_4,2023-01-16T05:32:41.209Z,,,d,,,45,200,timeout,eR.jpg,,,129003,129003,128433,128764,128466,128666,
トライアル,flow.Sequence,9_11,2023-01-16T05:32:41.209Z,,,d,,,45,2304,completion,eR.jpg,,,129003,129003,127004,127004,126699,128666,
空白時間1 (0.5秒),canvas.Screen,9_12_0,2023-01-16T05:32:41.434Z,,,b,,,135,233,timeout,e.jpg,,,129228,129228,129003,129004,128666,128899,
注視(1秒),canvas.Screen,9_12_1,2023-01-16T05:32:42.161Z,,,b,,,135,734,timeout,e.jpg,,,129956,129956,129228,129229,128899,129633,
空白時間2 (0.5秒),canvas.Screen,9_12_2,2023-01-16T05:32:42.386Z,,,b,,,135,233,timeout,e.jpg,,,130181,130181,129956,129956,129633,129866,
刺激提示,canvas.Screen,9_12_3,2023-01-16T05:32:43.082Z,,,b,true,b,135,1006,response,e.jpg,b,keypress(f),130876,130872,130181,130181,129866,130566,
フィードバック(0.5秒),canvas.Screen,9_12_4,2023-01-16T05:32:43.313Z,,,b,,,135,200,timeout,e.jpg,,,131106,131106,130533,130877,130566,130766,
トライアル,flow.Sequence,9_12,2023-01-16T05:32:43.313Z,,,b,,,135,2440,completion,e.jpg,,,131107,131106,129003,129004,128666,130766,
空白時間1 (0.5秒),canvas.Screen,9_13_0,2023-01-16T05:32:43.535Z,,,b,,,45,233,timeout,e.jpg,,,131329,131329,131106,131107,130766,130999,
注視(1秒),canvas.Screen,9_13_1,2023-01-16T05:32:44.257Z,,,b,,,45,767,timeout,e.jpg,,,132052,132052,131329,131329,130999,131766,
空白時間2 (0.5秒),canvas.Screen,9_13_2,2023-01-16T05:32:44.513Z,,,b,,,45,233,timeout,e.jpg,,,132307,132307,132052,132052,131766,131999,
刺激提示,canvas.Screen,9_13_3,2023-01-16T05:32:45.146Z,,,b,true,b,45,936,response,e.jpg,b,keypress(f),132940,132935,132307,132307,131999,132666,
フィードバック(0.5秒),canvas.Screen,9_13_4,2023-01-16T05:32:45.410Z,,,b,,,45,233,timeout,e.jpg,,,133203,133203,132633,132941,132666,132899,
トライアル,flow.Sequence,9_13,2023-01-16T05:32:45.410Z,,,b,,,45,2437,completion,e.jpg,,,133204,133203,131106,131107,130766,132899,
空白時間1 (0.5秒),canvas.Screen,9_14_0,2023-01-16T05:32:45.649Z,,,b,,,0,234,timeout,e.jpg,,,133443,133443,133203,133204,132899,133133,
注視(1秒),canvas.Screen,9_14_1,2023-01-16T05:32:46.394Z,,,b,,,0,733,timeout,e.jpg,,,134189,134189,133443,133443,133133,133866,
空白時間2 (0.5秒),canvas.Screen,9_14_2,2023-01-16T05:32:46.616Z,,,b,,,0,233,timeout,e.jpg,,,134410,134410,134189,134189,133866,134099,
刺激提示,canvas.Screen,9_14_3,2023-01-16T05:32:47.248Z,,,b,true,b,0,939,response,e.jpg,b,keypress(f),135042,135038,134410,134410,134099,134733,
フィードバック(0.5秒),canvas.Screen,9_14_4,2023-01-16T05:32:47.497Z,,,b,,,0,233,timeout,e.jpg,,,135291,135291,134699,135043,134733,134966,
トライアル,flow.Sequence,9_14,2023-01-16T05:32:47.497Z,,,b,,,0,2392,completion,e.jpg,,,135291,135291,133203,133204,132899,134966,
空白時間1 (0.5秒),canvas.Screen,9_15_0,2023-01-16T05:32:47.721Z,,,b,,,270,233,timeout,e.jpg,,,135515,135515,135291,135291,134966,135199,
注視(1秒),canvas.Screen,9_15_1,2023-01-16T05:32:48.456Z,,,b,,,270,734,timeout,e.jpg,,,136250,136250,135515,135515,135199,135933,
空白時間2 (0.5秒),canvas.Screen,9_15_2,2023-01-16T05:32:48.681Z,,,b,,,270,200,timeout,e.jpg,,,136475,136475,136250,136250,135933,136133,
刺激提示,canvas.Screen,9_15_3,2023-01-16T05:32:49.409Z,,,b,true,b,270,1067,response,e.jpg,b,keypress(f),137204,137200,136475,136476,136133,136933,
フィードバック(0.5秒),canvas.Screen,9_15_4,2023-01-16T05:32:49.682Z,,,b,,,270,200,timeout,e.jpg,,,137476,137476,136899,137205,136933,137133,
トライアル,flow.Sequence,9_15,2023-01-16T05:32:49.682Z,,,b,,,270,2510,completion,e.jpg,,,137476,137476,135291,135291,134966,137133,
タスクのセット,flow.Loop,9,2023-01-16T05:32:49.682Z,,,,,,,34277,completion,,,,137476,137476,103506,103506,103199,137133,
空白時間1 (0.5秒),canvas.Screen,10_0_0,2023-01-16T05:32:49.906Z,,,d,,,315,233,timeout,eR.jpg,,,137701,137701,137476,137476,137133,137366,
注視(1秒),canvas.Screen,10_0_1,2023-01-16T05:32:50.625Z,,,d,,,315,733,timeout,eR.jpg,,,138419,138419,137701,137701,137366,138099,
空白時間2 (0.5秒),canvas.Screen,10_0_2,2023-01-16T05:32:50.850Z,,,d,,,315,200,timeout,eR.jpg,,,138644,138644,138419,138419,138099,138299,
刺激提示,canvas.Screen,10_0_3,2023-01-16T05:32:51.396Z,,,d,true,d,315,889,response,eR.jpg,d,keypress(j),139191,139188,138644,138644,138299,138899,
フィードバック(0.5秒),canvas.Screen,10_0_4,2023-01-16T05:32:51.641Z,,,d,,,315,200,timeout,eR.jpg,,,139435,139435,138866,139192,138899,139099,
トライアル,flow.Sequence,10_0,2023-01-16T05:32:51.641Z,,,d,,,315,2302,completion,eR.jpg,,,139436,139435,137476,137476,137133,139099,
空白時間1 (0.5秒),canvas.Screen,10_1_0,2023-01-16T05:32:51.866Z,,,d,,,0,234,timeout,eR.jpg,,,139660,139660,139435,139436,139099,139333,
注視(1秒),canvas.Screen,10_1_1,2023-01-16T05:32:52.595Z,,,d,,,0,733,timeout,eR.jpg,,,140390,140389,139660,139661,139333,140066,
空白時間2 (0.5秒),canvas.Screen,10_1_2,2023-01-16T05:32:52.818Z,,,d,,,0,200,timeout,eR.jpg,,,140613,140612,140389,140390,140066,140266,
刺激提示,canvas.Screen,10_1_3,2023-01-16T05:32:53.392Z,,,d,true,d,0,918,response,eR.jpg,d,keypress(j),141186,141184,140612,140613,140266,140933,
フィードバック(0.5秒),canvas.Screen,10_1_4,2023-01-16T05:32:53.679Z,,,d,,,0,233,timeout,eR.jpg,,,141474,141474,140899,141188,140933,141166,
トライアル,flow.Sequence,10_1,2023-01-16T05:32:53.680Z,,,d,,,0,2375,completion,eR.jpg,,,141474,141474,139435,139436,139099,141166,
空白時間1 (0.5秒),canvas.Screen,10_2_0,2023-01-16T05:32:53.914Z,,,b,,,315,200,timeout,e.jpg,,,141708,141708,141474,141474,141166,141366,
注視(1秒),canvas.Screen,10_2_1,2023-01-16T05:32:54.626Z,,,b,,,315,733,timeout,e.jpg,,,142420,142420,141708,141708,141366,142099,
空白時間2 (0.5秒),canvas.Screen,10_2_2,2023-01-16T05:32:54.857Z,,,b,,,315,234,timeout,e.jpg,,,142651,142651,142420,142420,142099,142333,
刺激提示,canvas.Screen,10_2_3,2023-01-16T05:32:55.446Z,,,b,true,b,315,901,response,e.jpg,b,keypress(f),143239,143234,142651,142651,142333,142966,
フィードバック(0.5秒),canvas.Screen,10_2_4,2023-01-16T05:32:55.714Z,,,b,,,315,200,timeout,e.jpg,,,143508,143508,142933,143241,142966,143166,
トライアル,flow.Sequence,10_2,2023-01-16T05:32:55.714Z,,,b,,,315,2342,completion,e.jpg,,,143508,143508,141474,141474,141166,143166,
空白時間1 (0.5秒),canvas.Screen,10_3_0,2023-01-16T05:32:55.937Z,,,b,,,45,233,timeout,e.jpg,,,143731,143731,143508,143508,143166,143399,
注視(1秒),canvas.Screen,10_3_1,2023-01-16T05:32:56.655Z,,,b,,,45,734,timeout,e.jpg,,,144449,144449,143731,143732,143399,144133,
空白時間2 (0.5秒),canvas.Screen,10_3_2,2023-01-16T05:32:56.884Z,,,b,,,45,200,timeout,e.jpg,,,144678,144678,144449,144450,144133,144333,
刺激提示,canvas.Screen,10_3_3,2023-01-16T05:32:57.469Z,,,b,true,b,45,926,response,e.jpg,b,keypress(f),145263,145259,144678,144679,144333,144966,
フィードバック(0.5秒),canvas.Screen,10_3_4,2023-01-16T05:32:57.714Z,,,b,,,45,200,timeout,e.jpg,,,145508,145508,144933,145265,144966,145166,
トライアル,flow.Sequence,10_3,2023-01-16T05:32:57.714Z,,,b,,,45,2342,completion,e.jpg,,,145509,145508,143508,143508,143166,145166,
空白時間1 (0.5秒),canvas.Screen,10_4_0,2023-01-16T05:32:57.930Z,,,b,,,0,233,timeout,e.jpg,,,145725,145725,145508,145509,145166,145399,
注視(1秒),canvas.Screen,10_4_1,2023-01-16T05:32:58.657Z,,,b,,,0,734,timeout,e.jpg,,,146451,146451,145725,145725,145399,146133,
空白時間2 (0.5秒),canvas.Screen,10_4_2,2023-01-16T05:32:58.882Z,,,b,,,0,200,timeout,e.jpg,,,146676,146676,146451,146451,146133,146333,
刺激提示,canvas.Screen,10_4_3,2023-01-16T05:32:59.411Z,,,b,true,b,0,869,response,e.jpg,b,keypress(f),147205,147202,146676,146676,146333,146933,
フィードバック(0.5秒),canvas.Screen,10_4_4,2023-01-16T05:32:59.681Z,,,b,,,0,200,timeout,e.jpg,,,147475,147474,146899,147206,146933,147133,
トライアル,flow.Sequence,10_4,2023-01-16T05:32:59.681Z,,,b,,,0,2308,completion,e.jpg,,,147475,147474,145508,145509,145166,147133,
空白時間1 (0.5秒),canvas.Screen,10_5_0,2023-01-16T05:32:59.906Z,,,d,,,180,233,timeout,eR.jpg,,,147701,147700,147474,147476,147133,147366,
注視(1秒),canvas.Screen,10_5_1,2023-01-16T05:33:00.626Z,,,d,,,180,733,timeout,eR.jpg,,,148421,148421,147700,147701,147366,148099,
空白時間2 (0.5秒),canvas.Screen,10_5_2,2023-01-16T05:33:00.850Z,,,d,,,180,200,timeout,eR.jpg,,,148645,148644,148421,148421,148099,148299,
刺激提示,canvas.Screen,10_5_3,2023-01-16T05:33:01.795Z,,,d,true,d,180,1287,response,eR.jpg,d,keypress(j),149589,149586,148644,148645,148299,149299,
フィードバック(0.5秒),canvas.Screen,10_5_4,2023-01-16T05:33:02.043Z,,,d,,,180,234,timeout,eR.jpg,,,149837,149837,149266,149590,149299,149533,
