sender,sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
フィードバック(0.5秒),canvas.Screen,6_0_4,2022-12-26T14:27:23.534Z,,,d,,,315,517.0799999999999,timeout,eR.jpg,,,13933.599999999627,13931.25,13430.85,13434.799999999814,13447.53,13964.61,
トライアル,flow.Sequence,6_0,2022-12-26T14:27:23.536Z,,,d,,,315,3102.4799999999996,completion,eR.jpg,,,13935.299999999814,13931.25,10795.41,10798.099999999627,10828.77,13964.61,
空白時間1 (0.5秒),canvas.Screen,6_1_0,2022-12-26T14:27:24.052Z,,,b,,,270,500.39999999999964,timeout,e.jpg,,,14451,14448.33,13931.25,13935.700000000186,13964.61,14465.01,
注視(1秒),canvas.Screen,6_1_1,2022-12-26T14:27:25.051Z,,,b,,,270,1017.4799999999996,timeout,e.jpg,,,15450.599999999627,15449.13,14448.33,14451.299999999814,14465.01,15482.49,
空白時間2 (0.5秒),canvas.Screen,6_1_2,2022-12-26T14:27:25.570Z,,,b,,,270,500.39999999999964,timeout,e.jpg,,,15969,15966.21,15449.13,15451,15482.49,15982.89,
刺激提示(練習),canvas.Screen,6_1_3,2022-12-26T14:27:26.037Z,,,b,true,b,270,448.20999999962805,response,e.jpg,b,keypress(f),16436.400000000373,16431.099999999627,15966.21,15969.200000000186,15982.89,16483.29,
フィードバック(0.5秒),canvas.Screen,6_1_4,2022-12-26T14:27:26.571Z,,,b,,,270,500.3999999999978,timeout,e.jpg,,,16970,16967.01,16466.61,16440.200000000186,16483.29,16983.69,
トライアル,flow.Sequence,6_1,2022-12-26T14:27:26.571Z,,,b,,,270,3002.399999999998,completion,e.jpg,,,16970.700000000186,16967.01,13931.25,13935.599999999627,13964.61,16983.69,
空白時間1 (0.5秒),canvas.Screen,6_2_0,2022-12-26T14:27:27.070Z,,,d,,,135,500.40000000000146,timeout,eR.jpg,,,17469.599999999627,17467.41,16967.01,16971,16983.69,17484.09,
注視(1秒),canvas.Screen,6_2_1,2022-12-26T14:27:28.072Z,,,d,,,135,1017.4799999999996,timeout,eR.jpg,,,18471.299999999814,18468.21,17467.41,17470,17484.09,18501.57,
空白時間2 (0.5秒),canvas.Screen,6_2_2,2022-12-26T14:27:28.588Z,,,d,,,135,500.40000000000146,timeout,eR.jpg,,,18987.700000000186,18985.29,18468.21,18471.599999999627,18501.57,19001.97,
刺激提示(練習),canvas.Screen,6_2_3,2022-12-26T14:27:29.159Z,,,d,true,d,135,545.5299999999988,response,eR.jpg,d,keypress(j),19559,19547.5,18985.29,18987.900000000373,19001.97,19619.13,
フィードバック(0.5秒),canvas.Screen,6_2_4,2022-12-26T14:27:29.706Z,,,d,,,135,517.0799999999981,timeout,eR.jpg,,,20105.299999999814,20102.85,19602.45,19586.299999999814,19619.13,20136.21,
トライアル,flow.Sequence,6_2,2022-12-26T14:27:29.706Z,,,d,,,135,3119.16,completion,eR.jpg,,,20105.700000000186,20102.85,16967.01,16970.799999999814,16983.69,20136.21,
空白時間1 (0.5秒),canvas.Screen,6_3_0,2022-12-26T14:27:30.223Z,,,b,,,180,500.6550000000025,timeout,e.jpg,,,20622.5,20620.185,20102.85,20105.900000000373,20136.21,20636.865,
注視(1秒),canvas.Screen,6_3_1,2022-12-26T14:27:31.223Z,,,b,,,180,1017.4799999999996,timeout,e.jpg,,,21622.299999999814,21620.985,20620.185,20622.599999999627,20636.865,21654.345,
空白時間2 (0.5秒),canvas.Screen,6_3_2,2022-12-26T14:27:31.740Z,,,b,,,180,500.3999999999978,timeout,e.jpg,,,22139.599999999627,22138.065,21620.985,21622.400000000373,21654.345,22154.745,
刺激提示(練習),canvas.Screen,6_3_3,2022-12-26T14:27:32.369Z,,,b,false,b,180,609.9550000001873,response,e.jpg,d,keypress(j),22768.400000000373,22764.700000000186,22138.065,22139.700000000186,22154.745,22821.945,
フィードバック(0.5秒),canvas.Screen,6_3_4,2022-12-26T14:27:32.908Z,,,b,,,180,500.40000000000146,timeout,e.jpg,,,23307.799999999814,23305.665,22805.265,22791.400000000373,22821.945,23322.345,
トライアル,flow.Sequence,6_3,2022-12-26T14:27:32.909Z,,,b,,,180,3169.4550000000017,completion,e.jpg,,,23308.400000000373,23305.665,20102.85,20105.799999999814,20136.21,23322.345,
練習試行(e),flow.Loop,6,2022-12-26T14:27:32.909Z,,,,,,,12476.895,completion,,,,23308.700000000186,23305.665,10795.41,10798.099999999627,10828.77,23322.345,
イントロ6,html.Page,7,2022-12-26T14:27:37.044Z,,,,,,,4121.555000000371,form submission,,,,27444.400000000373,27443.900000000373,23305.665,23308.799999999814,23322.345,27442.305,
できるだけ早く正確に,canvas.Screen,8,2022-12-26T14:27:38.028Z,,,,,,,1034.1599999999999,timeout,,,,28428.400000000373,28426.425,27425.625,27444.599999999627,27442.305,28476.465,
空白時間1 (0.5秒),canvas.Screen,9_0_0,2022-12-26T14:27:38.562Z,,,b,,,180,500.40000000000146,timeout,e.jpg,,,28962.299999999814,28960.185,28426.425,28428.799999999814,28476.465,28976.865,
注視(1秒),canvas.Screen,9_0_1,2022-12-26T14:27:39.562Z,,,b,,,180,1000.7999999999993,timeout,e.jpg,,,29962.099999999627,29960.985,28960.185,28962.599999999627,28976.865,29977.665,
空白時間2 (0.5秒),canvas.Screen,9_0_2,2022-12-26T14:27:40.063Z,,,b,,,180,533.7599999999984,timeout,e.jpg,,,30463.099999999627,30461.385,29960.985,29962.400000000373,29977.665,30511.425,
刺激提示,canvas.Screen,9_0_3,2022-12-26T14:27:41.070Z,,,b,false,b,180,950.275000000187,response,e.jpg,d,keypress(j),31469.900000000373,31461.700000000186,30461.385,30463.299999999814,30511.425,31479.123,
フィードバック(0.5秒),canvas.Screen,9_0_4,2022-12-26T14:27:41.565Z,,,b,,,180,500.40000000000146,timeout,e.jpg,,,31964.900000000373,31962.843,31462.443,31482.900000000373,31479.123,31979.523,
トライアル,flow.Sequence,9_0,2022-12-26T14:27:41.565Z,,,b,,,180,3486.3780000000006,completion,e.jpg,,,31965.200000000186,31962.843,28426.425,28428.700000000186,28476.465,31979.523,
空白時間1 (0.5秒),canvas.Screen,9_1_0,2022-12-26T14:27:42.065Z,,,b,,,90,533.7599999999984,timeout,e.jpg,,,32464.900000000373,32463.243,31962.843,31965.5,31979.523,32513.283,
注視(1秒),canvas.Screen,9_1_1,2022-12-26T14:27:43.099Z,,,b,,,90,1000.7999999999993,timeout,e.jpg,,,33499.5,33497.403,32463.243,32465.099999999627,32513.283,33514.083,
空白時間2 (0.5秒),canvas.Screen,9_1_2,2022-12-26T14:27:43.599Z,,,b,,,90,500.40000000000146,timeout,e.jpg,,,33999.200000000186,33997.803,33497.403,33499.799999999814,33514.083,34014.483,
刺激提示,canvas.Screen,9_1_3,2022-12-26T14:27:44.342Z,,,b,true,b,90,720.8169999998136,response,e.jpg,b,keypress(f),34742,34735.299999999814,33997.803,33999.299999999814,34014.483,34748.403,
フィードバック(0.5秒),canvas.Screen,9_1_4,2022-12-26T14:27:44.834Z,,,b,,,90,500.40000000000146,timeout,e.jpg,,,35234.09999999963,35232.123,34731.723,34743.09999999963,34748.403,35248.803,
トライアル,flow.Sequence,9_1,2022-12-26T14:27:44.834Z,,,b,,,90,3252.5999999999985,completion,e.jpg,,,35234.59999999963,35232.123,31962.843,31965.400000000373,31979.523,35248.803,
空白時間1 (0.5秒),canvas.Screen,9_2_0,2022-12-26T14:27:45.335Z,,,d,,,315,500.40000000000146,timeout,eR.jpg,,,35734.799999999814,35732.523,35232.123,35234.799999999814,35248.803,35749.203,
注視(1秒),canvas.Screen,9_2_1,2022-12-26T14:27:46.336Z,,,d,,,315,1034.1599999999962,timeout,eR.jpg,,,36735.90000000037,36733.323,35732.523,35735,35749.203,36783.363,
空白時間2 (0.5秒),canvas.Screen,9_2_2,2022-12-26T14:27:46.868Z,,,d,,,315,500.40000000000146,timeout,eR.jpg,,,37268.40000000037,37267.083,36733.323,36736.09999999963,36783.363,37283.763,
刺激提示,canvas.Screen,9_2_3,2022-12-26T14:27:47.626Z,,,d,true,d,315,736.6370000003735,response,eR.jpg,d,keypress(j),38026.40000000037,38020.40000000037,37267.083,37268.799999999814,37283.763,38051.043,
フィードバック(0.5秒),canvas.Screen,9_2_4,2022-12-26T14:27:48.137Z,,,d,,,315,533.760000000002,timeout,eR.jpg,,,38537.700000000186,38534.763,38034.363,38039,38051.043,38584.803,
トライアル,flow.Sequence,9_2,2022-12-26T14:27:48.138Z,,,d,,,315,3285.959999999999,completion,eR.jpg,,,38538.09999999963,38534.763,35232.123,35234.799999999814,35248.803,38584.803,
空白時間1 (0.5秒),canvas.Screen,9_3_0,2022-12-26T14:27:48.671Z,,,d,,,180,500.40000000000146,timeout,eR.jpg,,,39071,39068.523,38534.763,38538.299999999814,38584.803,39085.203,
注視(1秒),canvas.Screen,9_3_1,2022-12-26T14:27:49.671Z,,,d,,,180,1000.7999999999956,timeout,eR.jpg,,,40071.200000000186,40069.323,39068.523,39071.200000000186,39085.203,40086.003,
空白時間2 (0.5秒),canvas.Screen,9_3_2,2022-12-26T14:27:50.171Z,,,d,,,180,500.40000000000146,timeout,eR.jpg,,,40571.700000000186,40569.723,40069.323,40071.40000000037,40086.003,40586.403,
刺激提示,canvas.Screen,9_3_3,2022-12-26T14:27:50.777Z,,,d,true,d,180,583.9970000003741,response,eR.jpg,d,keypress(j),41177.90000000037,41170.40000000037,40569.723,40572.200000000186,40586.403,41237.172,
フィードバック(0.5秒),canvas.Screen,9_3_4,2022-12-26T14:27:51.322Z,,,d,,,180,517.0800000000017,timeout,eR.jpg,,,41722.90000000037,41720.892,41220.492,41201.59999999963,41237.172,41754.252,
トライアル,flow.Sequence,9_3,2022-12-26T14:27:51.323Z,,,d,,,180,3136.089,completion,eR.jpg,,,41723.40000000037,41720.892,38534.763,38538.200000000186,38584.803,41754.252,
空白時間1 (0.5秒),canvas.Screen,9_4_0,2022-12-26T14:27:51.840Z,,,d,,,90,500.40000000000146,timeout,eR.jpg,,,42240.700000000186,42237.972,41720.892,41723.5,41754.252,42254.652,
注視(1秒),canvas.Screen,9_4_1,2022-12-26T14:27:52.840Z,,,d,,,90,1000.7999999999956,timeout,eR.jpg,,,43240.299999999814,43238.772,42237.972,42241,42254.652,43255.452,
空白時間2 (0.5秒),canvas.Screen,9_4_2,2022-12-26T14:27:53.341Z,,,d,,,90,517.0800000000017,timeout,eR.jpg,,,43742,43739.172,43238.772,43240.5,43255.452,43772.532,
刺激提示,canvas.Screen,9_4_3,2022-12-26T14:27:53.814Z,,,d,true,d,90,435.2679999998145,response,eR.jpg,d,keypress(j),44215.200000000186,44207.799999999814,43739.172,43742.299999999814,43772.532,44222.892,
フィードバック(0.5秒),canvas.Screen,9_4_4,2022-12-26T14:27:54.310Z,,,d,,,90,500.40000000000146,timeout,eR.jpg,,,44711.09999999963,44706.612,44206.212,44216.5,44222.892,44723.292,
トライアル,flow.Sequence,9_4,2022-12-26T14:27:54.311Z,,,d,,,90,2952.3600000000006,completion,eR.jpg,,,44711.200000000186,44706.612,41720.892,41723.40000000037,41754.252,44723.292,
空白時間1 (0.5秒),canvas.Screen,9_5_0,2022-12-26T14:27:54.807Z,,,b,,,315,533.760000000002,timeout,e.jpg,,,45208.200000000186,45207.012,44706.612,44711.5,44723.292,45257.052,
注視(1秒),canvas.Screen,9_5_1,2022-12-26T14:27:55.842Z,,,b,,,315,1000.7999999999956,timeout,e.jpg,,,46242.5,46241.172,45207.012,45208.40000000037,45257.052,46257.852,
空白時間2 (0.5秒),canvas.Screen,9_5_2,2022-12-26T14:27:56.343Z,,,b,,,315,500.40000000000146,timeout,e.jpg,,,46743.40000000037,46741.572,46241.172,46242.700000000186,46257.852,46758.252,
刺激提示,canvas.Screen,9_5_3,2022-12-26T14:27:56.887Z,,,b,true,b,315,520.8479999996271,response,e.jpg,b,keypress(f),47288.09999999963,47279.09999999963,46741.572,46743.59999999963,46758.252,47358.732,
フィードバック(0.5秒),canvas.Screen,9_5_4,2022-12-26T14:27:57.443Z,,,b,,,315,517.0799999999945,timeout,e.jpg,,,47844.299999999814,47842.452,47342.052,47311.09999999963,47358.732,47875.812,
トライアル,flow.Sequence,9_5,2022-12-26T14:27:57.444Z,,,b,,,315,3119.159999999996,completion,e.jpg,,,47844.5,47842.452,44706.612,44711.299999999814,44723.292,47875.812,
空白時間1 (0.5秒),canvas.Screen,9_6_0,2022-12-26T14:27:57.961Z,,,d,,,45,517.0800000000017,timeout,eR.jpg,,,48362,48359.532,47842.452,47844.799999999814,47875.812,48392.892,
注視(1秒),canvas.Screen,9_6_1,2022-12-26T14:27:58.979Z,,,d,,,45,1017.4800000000032,timeout,eR.jpg,,,49379.59999999963,49377.012,48359.532,48362.299999999814,48392.892,49410.372,
空白時間2 (0.5秒),canvas.Screen,9_6_2,2022-12-26T14:27:59.495Z,,,d,,,45,500.3999999999942,timeout,eR.jpg,,,49896.09999999963,49894.092,49377.012,49380,49410.372,49910.772,
刺激提示,canvas.Screen,9_6_3,2022-12-26T14:28:00.013Z,,,d,true,d,45,495.6280000003753,response,eR.jpg,d,keypress(j),50413.5,50406.40000000037,49894.092,49896.299999999814,49910.772,50461.212,
フィードバック(0.5秒),canvas.Screen,9_6_4,2022-12-26T14:28:00.546Z,,,d,,,45,500.40000000000146,timeout,eR.jpg,,,50946.59999999963,50944.932,50444.532,50430.299999999814,50461.212,50961.612,
トライアル,flow.Sequence,9_6,2022-12-26T14:28:00.546Z,,,d,,,45,3069.1200000000026,completion,eR.jpg,,,50946.700000000186,50944.932,47842.452,47844.799999999814,47875.812,50961.612,
空白時間1 (0.5秒),canvas.Screen,9_7_0,2022-12-26T14:28:01.046Z,,,d,,,270,500.65899999999965,timeout,eR.jpg,,,51446.799999999814,51445.591,50944.932,50946.799999999814,50961.612,51462.271,
注視(1秒),canvas.Screen,9_7_1,2022-12-26T14:28:02.048Z,,,d,,,270,1017.4799999999959,timeout,eR.jpg,,,52448.5,52446.391,51445.591,51447,51462.271,52479.751,
空白時間2 (0.5秒),canvas.Screen,9_7_2,2022-12-26T14:28:02.564Z,,,d,,,270,517.0800000000017,timeout,eR.jpg,,,52965.200000000186,52963.471,52446.391,52448.700000000186,52479.751,52996.831,
刺激提示,canvas.Screen,9_7_3,2022-12-26T14:28:03.209Z,,,d,true,d,270,605.0690000003742,response,eR.jpg,d,keypress(j),53609.59999999963,53601.90000000037,52963.471,52965.700000000186,52996.831,53630.671,
フィードバック(0.5秒),canvas.Screen,9_7_4,2022-12-26T14:28:03.715Z,,,d,,,270,517.0799999999945,timeout,eR.jpg,,,54116.59999999963,54114.391,53613.991,53622.299999999814,53630.671,54147.751,
トライアル,flow.Sequence,9_7,2022-12-26T14:28:03.717Z,,,d,,,270,3152.7790000000023,completion,eR.jpg,,,54117.799999999814,54114.391,50944.932,50946.799999999814,50961.612,54147.751,
空白時間1 (0.5秒),canvas.Screen,9_8_0,2022-12-26T14:28:04.232Z,,,b,,,0,500.40000000000146,timeout,e.jpg,,,54633.5,54631.471,54114.391,54118.59999999963,54147.751,54648.151,
注視(1秒),canvas.Screen,9_8_1,2022-12-26T14:28:05.232Z,,,b,,,0,1000.8000000000029,timeout,e.jpg,,,55633.59999999963,55632.271,54631.471,54633.700000000186,54648.151,55648.951,
空白時間2 (0.5秒),canvas.Screen,9_8_2,2022-12-26T14:28:05.733Z,,,b,,,0,500.40000000000146,timeout,e.jpg,,,56134.700000000186,56132.671,55632.271,55633.799999999814,55648.951,56149.351,
刺激提示,canvas.Screen,9_8_3,2022-12-26T14:28:06.246Z,,,b,true,b,0,490.1489999999976,response,e.jpg,b,keypress(f),56647.299999999814,56639.5,56132.671,56134.90000000037,56149.351,56649.751,
フィードバック(0.5秒),canvas.Screen,9_8_4,2022-12-26T14:28:06.735Z,,,b,,,0,500.40000000000146,timeout,e.jpg,,,57135.799999999814,57133.471,56633.071,56648.700000000186,56649.751,57150.151,
トライアル,flow.Sequence,9_8,2022-12-26T14:28:06.735Z,,,b,,,0,2985.720000000001,completion,e.jpg,,,57136.200000000186,57133.471,54114.391,54118.40000000037,54147.751,57150.151,
空白時間1 (0.5秒),canvas.Screen,9_9_0,2022-12-26T14:28:07.234Z,,,d,,,135,517.0800000000017,timeout,eR.jpg,,,57634.90000000037,57633.871,57133.471,57136.5,57150.151,57667.231,
注視(1秒),canvas.Screen,9_9_1,2022-12-26T14:28:08.252Z,,,d,,,135,1017.4800000000032,timeout,eR.jpg,,,58653.299999999814,58651.351,57633.871,57635.200000000186,57667.231,58684.711,
空白時間2 (0.5秒),canvas.Screen,9_9_2,2022-12-26T14:28:08.769Z,,,d,,,135,500.3999999999942,timeout,eR.jpg,,,59170.5,59168.431,58651.351,58653.59999999963,58684.711,59185.111,
刺激提示,canvas.Screen,9_9_3,2022-12-26T14:28:09.328Z,,,d,true,d,135,536.7890000003754,response,eR.jpg,d,keypress(j),59729.5,59721.90000000037,59168.431,59170.59999999963,59185.111,59752.231,
フィードバック(0.5秒),canvas.Screen,9_9_4,2022-12-26T14:28:09.836Z,,,d,,,135,500.40000000000146,timeout,eR.jpg,,,60237.5,60235.951,59735.551,59741.09999999963,59752.231,60252.631,
トライアル,flow.Sequence,9_9,2022-12-26T14:28:09.837Z,,,d,,,135,3085.800000000003,completion,eR.jpg,,,60238.200000000186,60235.951,57133.471,57136.40000000037,57150.151,60252.631,
空白時間1 (0.5秒),canvas.Screen,9_10_0,2022-12-26T14:28:10.337Z,,,b,,,135,500.40000000000146,timeout,e.jpg,,,60738.700000000186,60736.351,60235.951,60238.40000000037,60252.631,60753.031,
注視(1秒),canvas.Screen,9_10_1,2022-12-26T14:28:11.338Z,,,b,,,135,1034.1599999999962,timeout,e.jpg,,,61739.90000000037,61737.151,60736.351,60739,60753.031,61787.191,
空白時間2 (0.5秒),canvas.Screen,9_10_2,2022-12-26T14:28:11.872Z,,,b,,,135,500.66799999999785,timeout,e.jpg,,,62273.5,62271.179,61737.151,61740.09999999963,61787.191,62287.859,
刺激提示,canvas.Screen,9_10_3,2022-12-26T14:28:12.468Z,,,b,true,b,135,573.1410000000033,response,e.jpg,b,keypress(f),62869.40000000037,62861,62271.179,62273.5,62287.859,62888.339,
フィードバック(0.5秒),canvas.Screen,9_10_4,2022-12-26T14:28:12.972Z,,,b,,,135,517.0800000000017,timeout,e.jpg,,,63373,63372.059,62871.659,62871.200000000186,62888.339,63405.419,
トライアル,flow.Sequence,9_10,2022-12-26T14:28:12.972Z,,,b,,,135,3119.428,completion,e.jpg,,,63373.299999999814,63372.059,60235.951,60238.299999999814,60252.631,63405.419,
空白時間1 (0.5秒),canvas.Screen,9_11_0,2022-12-26T14:28:13.490Z,,,d,,,0,500.40000000000146,timeout,eR.jpg,,,63891,63889.139,63372.059,63373.5,63405.419,63905.819,
注視(1秒),canvas.Screen,9_11_1,2022-12-26T14:28:14.492Z,,,d,,,0,1000.7999999999956,timeout,eR.jpg,,,64893.299999999814,64889.939,63889.139,63891.299999999814,63905.819,64906.619,
空白時間2 (0.5秒),canvas.Screen,9_11_2,2022-12-26T14:28:14.991Z,,,d,,,0,500.40000000000146,timeout,eR.jpg,,,65392.59999999963,65390.339,64889.939,64893.5,64906.619,65407.019,
刺激提示,canvas.Screen,9_11_3,2022-12-26T14:28:15.516Z,,,d,true,d,0,502.58099999962724,response,eR.jpg,d,keypress(j),65917.40000000037,65909.59999999963,65390.339,65392.90000000037,65407.019,65974.139,
フィードバック(0.5秒),canvas.Screen,9_11_4,2022-12-26T14:28:16.059Z,,,d,,,0,517.0800000000017,timeout,eR.jpg,,,66460.40000000037,66457.859,65957.459,65942.29999999981,65974.139,66491.219,
トライアル,flow.Sequence,9_11,2022-12-26T14:28:16.059Z,,,d,,,0,3052.439999999995,completion,eR.jpg,,,66460.79999999981,66457.859,63372.059,63373.5,63405.419,66491.219,
空白時間1 (0.5秒),canvas.Screen,9_12_0,2022-12-26T14:28:16.576Z,,,b,,,45,517.0800000000017,timeout,e.jpg,,,66977.40000000037,66974.939,66457.859,66461,66491.219,67008.299,
注視(1秒),canvas.Screen,9_12_1,2022-12-26T14:28:17.593Z,,,b,,,45,1000.8000000000029,timeout,e.jpg,,,67994.70000000019,67992.419,66974.939,66977.70000000019,67008.299,68009.099,
空白時間2 (0.5秒),canvas.Screen,9_12_2,2022-12-26T14:28:18.093Z,,,b,,,45,500.3999999999942,timeout,e.jpg,,,68494.59999999963,68492.819,67992.419,67995,68009.099,68509.499,
刺激提示,canvas.Screen,9_12_3,2022-12-26T14:28:18.666Z,,,b,true,b,45,550.3009999998176,response,e.jpg,b,keypress(f),69068.09999999963,69059.79999999981,68492.819,68494.79999999981,68509.499,69093.299,
フィードバック(0.5秒),canvas.Screen,9_12_4,2022-12-26T14:28:19.177Z,,,b,,,45,533.7599999999948,timeout,e.jpg,,,69578.5,69577.019,69076.619,69081.40000000037,69093.299,69627.059,
トライアル,flow.Sequence,9_12,2022-12-26T14:28:19.177Z,,,b,,,45,3085.800000000003,completion,e.jpg,,,69578.79999999981,69577.019,66457.859,66460.90000000037,66491.219,69627.059,
空白時間1 (0.5秒),canvas.Screen,9_13_0,2022-12-26T14:28:19.711Z,,,d,,,225,500.40000000000873,timeout,eR.jpg,,,70113.20000000019,70110.779,69577.019,69578.90000000037,69627.059,70127.459,
注視(1秒),canvas.Screen,9_13_1,2022-12-26T14:28:20.712Z,,,d,,,225,1000.8000000000029,timeout,eR.jpg,,,71114.29999999981,71111.579,70110.779,70113.5,70127.459,71128.259,
空白時間2 (0.5秒),canvas.Screen,9_13_2,2022-12-26T14:28:21.211Z,,,d,,,225,533.7599999999948,timeout,eR.jpg,,,71613.09999999963,71611.979,71111.579,71114.5,71128.259,71662.019,
刺激提示,canvas.Screen,9_13_3,2022-12-26T14:28:22.028Z,,,d,true,d,225,761.0809999996272,response,eR.jpg,d,keypress(j),72430.20000000019,72423.09999999963,71611.979,71613.20000000019,71662.019,72445.979,
フィードバック(0.5秒),canvas.Screen,9_13_4,2022-12-26T14:28:22.531Z,,,d,,,225,500.66399999998976,timeout,eR.jpg,,,72932.5,72929.963,72429.299,72431.40000000037,72445.979,72946.643,
トライアル,flow.Sequence,9_13,2022-12-26T14:28:22.531Z,,,d,,,225,3302.9040000000095,completion,eR.jpg,,,72932.70000000019,72929.963,69577.019,69578.90000000037,69627.059,72946.643,
空白時間1 (0.5秒),canvas.Screen,9_14_0,2022-12-26T14:28:23.031Z,,,b,,,270,533.7600000000093,timeout,e.jpg,,,73432.5,73430.363,72929.963,72933,72946.643,73480.403,
注視(1秒),canvas.Screen,9_14_1,2022-12-26T14:28:24.065Z,,,b,,,270,1000.7999999999884,timeout,e.jpg,,,74467,74464.523,73430.363,73432.70000000019,73480.403,74481.203,
空白時間2 (0.5秒),canvas.Screen,9_14_2,2022-12-26T14:28:24.566Z,,,b,,,270,533.7600000000093,timeout,e.jpg,,,74967.59999999963,74964.923,74464.523,74467.29999999981,74481.203,75014.963,
刺激提示,canvas.Screen,9_14_3,2022-12-26T14:28:25.348Z,,,b,false,b,270,727.3369999998104,response,e.jpg,d,keypress(j),75750.29999999981,75742.29999999981,74964.923,74967.79999999981,75014.963,75765.563,
フィードバック(0.5秒),canvas.Screen,9_14_4,2022-12-26T14:28:25.849Z,,,b,,,270,500.40000000000873,timeout,e.jpg,,,76251.09999999963,76249.283,75748.883,75763.20000000019,75765.563,76265.963,
トライアル,flow.Sequence,9_14,2022-12-26T14:28:25.850Z,,,b,,,270,3302.6399999999994,completion,e.jpg,,,76251.5,76249.283,72929.963,72932.90000000037,72946.643,76265.963,
空白時間1 (0.5秒),canvas.Screen,9_15_0,2022-12-26T14:28:26.350Z,,,b,,,225,500.3999999999942,timeout,e.jpg,,,76752.29999999981,76749.683,76249.283,76251.70000000019,76265.963,76766.363,
注視(1秒),canvas.Screen,9_15_1,2022-12-26T14:28:27.350Z,,,b,,,225,1017.4799999999959,timeout,e.jpg,,,77752.5,77750.483,76749.683,76752.59999999963,76766.363,77783.843,
空白時間2 (0.5秒),canvas.Screen,9_15_2,2022-12-26T14:28:27.866Z,,,b,,,225,500.40000000000873,timeout,e.jpg,,,78268.40000000037,78267.563,77750.483,77752.79999999981,77783.843,78284.243,
刺激提示,canvas.Screen,9_15_3,2022-12-26T14:28:28.652Z,,,b,true,b,225,765.3569999996253,response,e.jpg,b,keypress(f),79054.29999999981,79049.59999999963,78267.563,78268.59999999963,78284.243,79101.563,
フィードバック(0.5秒),canvas.Screen,9_15_4,2022-12-26T14:28:29.185Z,,,b,,,225,517.0800000000017,timeout,e.jpg,,,79587,79585.283,79084.883,79077.79999999981,79101.563,79618.643,
トライアル,flow.Sequence,9_15,2022-12-26T14:28:29.185Z,,,b,,,225,3319.3199999999924,completion,e.jpg,,,79587.40000000037,79585.283,76249.283,76251.59999999963,76265.963,79618.643,
