sender,sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
フィードバック(0.5秒),canvas.Screen,6_0_4,2023-01-15T06:13:10.639Z,,,d,,,315,349.7549999999974,timeout,eR.jpg,,,64415.80000001192,64415.20000000298,63896.398,64054.70000000298,63913.053,64262.808,
トライアル,flow.Sequence,6_0,2023-01-15T06:13:10.640Z,,,d,,,315,3166.9470000029833,completion,eR.jpg,,,64417.10000000894,64415.20000000298,61391.30000001192,61392.70000000298,61248.253,64262.808,
空白時間1 (0.5秒),canvas.Screen,6_1_0,2023-01-15T06:13:10.993Z,,,d,,,135,366.4100000000035,timeout,eR.jpg,,,64769.90000000596,64769.10000000894,64415.20000000298,64417.5,64262.808,64629.218,
注視(1秒),canvas.Screen,6_1_1,2023-01-15T06:13:11.844Z,,,d,,,135,849.4049999999988,timeout,eR.jpg,,,65620.5,65619.70000000298,64769.10000000894,64770.30000001192,64629.218,65478.623,
空白時間2 (0.5秒),canvas.Screen,6_1_2,2023-01-15T06:13:12.202Z,,,d,,,135,349.7549999999974,timeout,eR.jpg,,,65978.60000000894,65977.90000000596,65619.70000000298,65620.80000001192,65478.623,65828.378,
刺激提示(練習),canvas.Screen,6_1_3,2023-01-15T06:13:13.035Z,,,d,true,d,135,976.0220000059635,response,eR.jpg,d,keypress(j),66811.60000000894,66804.40000000596,65977.90000000596,65979,65828.378,66694.438,
フィードバック(0.5秒),canvas.Screen,6_1_4,2023-01-15T06:13:13.422Z,,,d,,,135,349.75500000000466,timeout,eR.jpg,,,67198.60000000894,67198.40000000596,66661.128,66813.90000000596,66694.438,67044.193,
トライアル,flow.Sequence,6_1,2023-01-15T06:13:13.422Z,,,d,,,135,2935.592000005963,completion,eR.jpg,,,67198.90000000596,67198.40000000596,64415.20000000298,64417.40000000596,64262.808,67044.193,
空白時間1 (0.5秒),canvas.Screen,6_2_0,2023-01-15T06:13:13.893Z,,,b,,,270,500.0369999999966,timeout,e.jpg,,,67669.80000001192,67527.575,67198.40000000596,67199,67044.193,67544.23,
注視(1秒),canvas.Screen,6_2_1,2023-01-15T06:13:14.761Z,,,b,,,270,849.4049999999988,timeout,e.jpg,,,68537.30000001192,68536.80000001192,67527.575,67670,67544.23,68393.635,
空白時間2 (0.5秒),canvas.Screen,6_2_2,2023-01-15T06:13:15.119Z,,,b,,,270,349.75500000000466,timeout,e.jpg,,,68895.60000000894,68895.20000000298,68536.80000001192,68537.70000000298,68393.635,68743.39,
刺激提示(練習),canvas.Screen,6_2_3,2023-01-15T06:13:15.764Z,,,b,true,b,270,791.010000005961,response,e.jpg,b,keypress(f),69541,69534.40000000596,68895.20000000298,68896,68743.39,69409.59,
フィードバック(0.5秒),canvas.Screen,6_2_4,2023-01-15T06:13:16.132Z,,,b,,,270,349.75500000000466,timeout,e.jpg,,,69909,69908.5,69392.935,69543.10000000894,69409.59,69759.345,
トライアル,flow.Sequence,6_2,2023-01-15T06:13:16.133Z,,,b,,,270,2864.3070000000007,completion,e.jpg,,,69909.60000000894,69908.5,67198.40000000596,67199,67044.193,69759.345,
空白時間1 (0.5秒),canvas.Screen,6_3_0,2023-01-15T06:13:16.484Z,,,b,,,180,349.75500000000466,timeout,e.jpg,,,70261,70260.5,69908.5,69909.90000000596,69759.345,70109.1,
注視(1秒),canvas.Screen,6_3_1,2023-01-15T06:13:17.324Z,,,b,,,180,849.4049999999988,timeout,e.jpg,,,71100.40000000596,71099.90000000596,70260.5,70261.5,70109.1,70958.505,
空白時間2 (0.5秒),canvas.Screen,6_3_2,2023-01-15T06:13:17.686Z,,,b,,,180,349.7549999999901,timeout,e.jpg,,,71462.5,71461.90000000596,71099.90000000596,71100.70000000298,70958.505,71308.26,
刺激提示(練習),canvas.Screen,6_3_3,2023-01-15T06:13:18.645Z,,,b,false,b,180,1106.840000008946,response,e.jpg,d,keypress(j),72421.5,72415.10000000894,71461.90000000596,71462.90000000596,71308.26,72290.905,
フィードバック(0.5秒),canvas.Screen,6_3_4,2023-01-15T06:13:19.012Z,,,b,,,180,349.75500000000466,timeout,e.jpg,,,72789.10000000894,72788.5,72274.25,72423.70000000298,72290.905,72640.66,
トライアル,flow.Sequence,6_3,2023-01-15T06:13:19.013Z,,,b,,,180,3029.154999999999,completion,e.jpg,,,72789.70000000298,72788.5,69908.5,69909.80000001192,69759.345,72640.66,
練習試行(e),flow.Loop,6,2023-01-15T06:13:19.013Z,,,,,,,11540.247000000003,completion,,,,72790,72788.5,61391.30000001192,61392.70000000298,61248.253,72640.66,
イントロ6,html.Page,7,2023-01-15T06:13:23.995Z,,,,,,,5130.8399999999965,form submission,,,,77771.70000000298,77771.5,72788.5,72790.10000000894,72640.66,77620.505,
できるだけ早く正確に,canvas.Screen,8,2023-01-15T06:13:24.836Z,,,,,,,866.4569999999949,timeout,,,,78612.20000000298,78611.80000001192,77603.85,77772,77620.505,78486.962,
空白時間1 (0.5秒),canvas.Screen,9_0_0,2023-01-15T06:13:25.210Z,,,d,,,180,349.75500000000466,timeout,eR.jpg,,,78986.30000001192,78985.80000001192,78611.80000001192,78613.60000000894,78486.962,78836.717,
注視(1秒),canvas.Screen,9_0_1,2023-01-15T06:13:26.052Z,,,d,,,180,849.4049999999988,timeout,eR.jpg,,,79828.90000000596,79828.40000000596,78985.80000001192,78986.70000000298,78836.717,79686.122,
空白時間2 (0.5秒),canvas.Screen,9_0_2,2023-01-15T06:13:26.410Z,,,d,,,180,349.7549999999901,timeout,eR.jpg,,,80186.40000000596,80185.90000000596,79828.40000000596,79829.20000000298,79686.122,80035.877,
刺激提示,canvas.Screen,9_0_3,2023-01-15T06:13:27.778Z,,,d,false,d,180,1511.323000002987,response,eR.jpg,b,keypress(f),81554.40000000596,81547.20000000298,80185.90000000596,80186.80000001192,80035.877,81434.897,
フィードバック(0.5秒),canvas.Screen,9_0_4,2023-01-15T06:13:28.153Z,,,d,,,180,349.75500000000466,timeout,eR.jpg,,,81929.80000001192,81929.60000000894,81401.587,81556.70000000298,81434.897,81784.652,
トライアル,flow.Sequence,9_0,2023-01-15T06:13:28.154Z,,,d,,,180,3442.638000008941,completion,eR.jpg,,,81930,81929.60000000894,78611.80000001192,78612.60000000894,78486.962,81784.652,
空白時間1 (0.5秒),canvas.Screen,9_1_0,2023-01-15T06:13:28.505Z,,,d,,,0,349.75500000000466,timeout,eR.jpg,,,82281.80000001192,82281.60000000894,81929.60000000894,81930.10000000894,81784.652,82134.407,
注視(1秒),canvas.Screen,9_1_1,2023-01-15T06:13:29.354Z,,,d,,,0,849.4049999999988,timeout,eR.jpg,,,83130.30000001192,83129.80000001192,82281.60000000894,82281.90000000596,82134.407,82983.812,
空白時間2 (0.5秒),canvas.Screen,9_1_2,2023-01-15T06:13:29.711Z,,,d,,,0,349.7549999999901,timeout,eR.jpg,,,83487.70000000298,83487.20000000298,83129.80000001192,83130.70000000298,82983.812,83333.567,
刺激提示,canvas.Screen,9_1_3,2023-01-15T06:13:30.635Z,,,d,true,d,0,1071.2330000119255,response,eR.jpg,d,keypress(j),84411.5,84404.80000001192,83487.20000000298,83488.10000000894,83333.567,84282.902,
フィードバック(0.5秒),canvas.Screen,9_1_4,2023-01-15T06:13:31.007Z,,,d,,,0,349.75500000000466,timeout,eR.jpg,,,84783.70000000298,84783.20000000298,84266.247,84413.80000001192,84282.902,84632.657,
トライアル,flow.Sequence,9_1,2023-01-15T06:13:31.008Z,,,d,,,0,2998.5480000029784,completion,eR.jpg,,,84784.40000000596,84783.20000000298,81929.60000000894,81930.10000000894,81784.652,84632.657,
空白時間1 (0.5秒),canvas.Screen,9_2_0,2023-01-15T06:13:31.359Z,,,d,,,135,349.7549999999901,timeout,eR.jpg,,,85135.70000000298,85135.30000001192,84783.20000000298,84784.70000000298,84632.657,84982.412,
注視(1秒),canvas.Screen,9_2_1,2023-01-15T06:13:32.202Z,,,d,,,135,849.4049999999988,timeout,eR.jpg,,,85978.40000000596,85977.90000000596,85135.30000001192,85136.10000000894,84982.412,85831.817,
空白時間2 (0.5秒),canvas.Screen,9_2_2,2023-01-15T06:13:32.559Z,,,d,,,135,349.75500000000466,timeout,eR.jpg,,,86335.70000000298,86335.20000000298,85977.90000000596,85978.70000000298,85831.817,86181.572,
刺激提示,canvas.Screen,9_2_3,2023-01-15T06:13:33.353Z,,,d,true,d,135,941.3280000059603,response,eR.jpg,d,keypress(j),87129.70000000298,87122.90000000596,86335.20000000298,86336.20000000298,86181.572,86997.667,
フィードバック(0.5秒),canvas.Screen,9_2_4,2023-01-15T06:13:33.717Z,,,d,,,135,349.75500000000466,timeout,eR.jpg,,,87493,87492.5,86981.012,87132,86997.667,87347.422,
トライアル,flow.Sequence,9_2,2023-01-15T06:13:33.717Z,,,d,,,135,2859.8429999999935,completion,eR.jpg,,,87493.70000000298,87492.5,84783.20000000298,84784.60000000894,84632.657,87347.422,
空白時間1 (0.5秒),canvas.Screen,9_3_0,2023-01-15T06:13:34.069Z,,,d,,,225,349.7549999999901,timeout,eR.jpg,,,87845,87844.5,87492.5,87494,87347.422,87697.177,
注視(1秒),canvas.Screen,9_3_1,2023-01-15T06:13:34.917Z,,,d,,,225,849.7830000000104,timeout,eR.jpg,,,88692.90000000596,88692.5,87844.5,87845.30000001192,87697.177,88546.96,
空白時間2 (0.5秒),canvas.Screen,9_3_2,2023-01-15T06:13:35.269Z,,,d,,,225,349.7549999999901,timeout,eR.jpg,,,89045,89044.60000000894,88692.5,88693.30000001192,88546.96,88896.715,
刺激提示,canvas.Screen,9_3_3,2023-01-15T06:13:36.360Z,,,d,true,d,225,1232.4850000029837,response,eR.jpg,d,keypress(j),90136,90129.20000000298,89044.60000000894,89045.40000000596,88896.715,90012.6,
フィードバック(0.5秒),canvas.Screen,9_3_4,2023-01-15T06:13:36.741Z,,,d,,,225,349.7549999999901,timeout,eR.jpg,,,90517,90516.5,89995.945,90138,90012.6,90362.355,
トライアル,flow.Sequence,9_3,2023-01-15T06:13:36.741Z,,,d,,,225,3169.077999999994,completion,eR.jpg,,,90517.70000000298,90516.5,87492.5,87493.80000001192,87347.422,90362.355,
空白時間1 (0.5秒),canvas.Screen,9_4_0,2023-01-15T06:13:37.087Z,,,d,,,270,349.75500000000466,timeout,eR.jpg,,,90863.60000000894,90863.10000000894,90516.5,90517.90000000596,90362.355,90712.11,
注視(1秒),canvas.Screen,9_4_1,2023-01-15T06:13:37.930Z,,,d,,,270,849.4049999999988,timeout,eR.jpg,,,91706.30000001192,91705.80000001192,90863.10000000894,90864,90712.11,91561.515,
空白時間2 (0.5秒),canvas.Screen,9_4_2,2023-01-15T06:13:38.287Z,,,d,,,270,349.75500000000466,timeout,eR.jpg,,,92063.70000000298,92063.20000000298,91705.80000001192,91706.70000000298,91561.515,91911.27,
刺激提示,canvas.Screen,9_4_3,2023-01-15T06:13:38.990Z,,,d,true,d,270,851.4300000029762,response,eR.jpg,d,keypress(j),92765.80000001192,92762.70000000298,92063.20000000298,92064,91911.27,92627.435,
フィードバック(0.5秒),canvas.Screen,9_4_4,2023-01-15T06:13:39.354Z,,,d,,,270,349.75500000000466,timeout,eR.jpg,,,93130.40000000596,93129.90000000596,92610.78,92767.10000000894,92627.435,92977.19,
トライアル,flow.Sequence,9_4,2023-01-15T06:13:39.355Z,,,d,,,270,2767.5450000059645,completion,eR.jpg,,,93131.10000000894,93129.90000000596,90516.5,90517.80000001192,90362.355,92977.19,
空白時間1 (0.5秒),canvas.Screen,9_5_0,2023-01-15T06:13:39.705Z,,,b,,,270,349.75500000000466,timeout,e.jpg,,,93481.70000000298,93481.10000000894,93129.90000000596,93131.30000001192,92977.19,93326.945,
注視(1秒),canvas.Screen,9_5_1,2023-01-15T06:13:40.549Z,,,b,,,270,849.4049999999988,timeout,e.jpg,,,94324.90000000596,94324.5,93481.10000000894,93482,93326.945,94176.35,
空白時間2 (0.5秒),canvas.Screen,9_5_2,2023-01-15T06:13:40.901Z,,,b,,,270,349.7549999999901,timeout,e.jpg,,,94677,94676.40000000596,94324.5,94325.30000001192,94176.35,94526.105,
刺激提示,canvas.Screen,9_5_3,2023-01-15T06:13:41.683Z,,,b,true,b,270,926.695000011925,response,e.jpg,b,keypress(f),95459.10000000894,95452.80000001192,94676.40000000596,94677.30000001192,94526.105,95325.545,
フィードバック(0.5秒),canvas.Screen,9_5_4,2023-01-15T06:13:42.047Z,,,b,,,270,349.75500000000466,timeout,e.jpg,,,95823.60000000894,95823.10000000894,95308.89,95461.20000000298,95325.545,95675.3,
トライアル,flow.Sequence,9_5,2023-01-15T06:13:42.048Z,,,b,,,270,2845.9100000089384,completion,e.jpg,,,95824.20000000298,95823.10000000894,93129.90000000596,93131.30000001192,92977.19,95675.3,
空白時間1 (0.5秒),canvas.Screen,9_6_0,2023-01-15T06:13:42.399Z,,,b,,,45,349.7549999999901,timeout,e.jpg,,,96175.60000000894,96175.10000000894,95823.10000000894,95824.5,95675.3,96025.055,
注視(1秒),canvas.Screen,9_6_1,2023-01-15T06:13:43.242Z,,,b,,,45,849.4050000000134,timeout,e.jpg,,,97018.40000000596,97017.90000000596,96175.10000000894,96175.90000000596,96025.055,96874.46,
空白時間2 (0.5秒),canvas.Screen,9_6_2,2023-01-15T06:13:43.594Z,,,b,,,45,349.7549999999901,timeout,e.jpg,,,97370.30000001192,97369.80000001192,97017.90000000596,97018.70000000298,96874.46,97224.215,
刺激提示,canvas.Screen,9_6_3,2023-01-15T06:13:44.584Z,,,b,true,b,45,1128.7850000000035,response,e.jpg,b,keypress(f),98359.80000001192,98353,97369.80000001192,97370.70000000298,97224.215,98240.17,
フィードバック(0.5秒),canvas.Screen,9_6_4,2023-01-15T06:13:45.089Z,,,b,,,45,500.04499999999825,timeout,e.jpg,,,98865.10000000894,98723.56,98206.86,98362,98240.17,98740.215,
トライアル,flow.Sequence,9_6,2023-01-15T06:13:45.089Z,,,b,,,45,3048.2599999999948,completion,e.jpg,,,98865.30000001192,98723.56,95823.10000000894,95824.40000000596,95675.3,98740.215,
空白時間1 (0.5秒),canvas.Screen,9_7_0,2023-01-15T06:13:45.460Z,,,b,,,180,349.75500000000466,timeout,e.jpg,,,99236.5,99236.30000001192,98723.56,98865.5,98740.215,99089.97,
注視(1秒),canvas.Screen,9_7_1,2023-01-15T06:13:46.314Z,,,b,,,180,849.4049999999988,timeout,e.jpg,,,100090.30000001192,100089.80000001192,99236.30000001192,99236.60000000894,99089.97,99939.375,
空白時間2 (0.5秒),canvas.Screen,9_7_2,2023-01-15T06:13:46.661Z,,,b,,,180,349.75500000000466,timeout,e.jpg,,,100437,100436.5,100089.80000001192,100090.70000000298,99939.375,100289.13,
刺激提示,canvas.Screen,9_7_3,2023-01-15T06:13:47.629Z,,,b,false,b,180,1108.470000008936,response,e.jpg,d,keypress(j),101405,101397.60000000894,100436.5,100437.40000000596,100289.13,101288.43,
フィードバック(0.5秒),canvas.Screen,9_7_4,2023-01-15T06:13:48.015Z,,,b,,,180,349.75500000000466,timeout,e.jpg,,,101791.5,101791,101255.12,101407.20000000298,101288.43,101638.185,
トライアル,flow.Sequence,9_7,2023-01-15T06:13:48.016Z,,,b,,,180,3050.7850000000035,completion,e.jpg,,,101792.10000000894,101791,98723.56,98865.40000000596,98740.215,101638.185,
空白時間1 (0.5秒),canvas.Screen,9_8_0,2023-01-15T06:13:48.367Z,,,d,,,45,349.75500000000466,timeout,eR.jpg,,,102143.60000000894,102143.10000000894,101791,101792.30000001192,101638.185,101987.94,
注視(1秒),canvas.Screen,9_8_1,2023-01-15T06:13:49.205Z,,,d,,,45,849.4049999999988,timeout,eR.jpg,,,102980.90000000596,102980.40000000596,102143.10000000894,102143.90000000596,101987.94,102837.345,
空白時間2 (0.5秒),canvas.Screen,9_8_2,2023-01-15T06:13:49.557Z,,,d,,,45,349.75500000000466,timeout,eR.jpg,,,103332.90000000596,103332.5,102980.40000000596,102981.40000000596,102837.345,103187.1,
刺激提示,canvas.Screen,9_8_3,2023-01-15T06:13:50.646Z,,,d,true,d,45,1227.8999999999942,response,eR.jpg,d,keypress(j),104421.80000001192,104415,103332.5,103333.30000001192,103187.1,104302.985,
フィードバック(0.5秒),canvas.Screen,9_8_4,2023-01-15T06:13:51.029Z,,,d,,,45,349.75500000000466,timeout,eR.jpg,,,104804.90000000596,104804.40000000596,104269.675,104424,104302.985,104652.74,
トライアル,flow.Sequence,9_8,2023-01-15T06:13:51.029Z,,,d,,,45,3166.215000005963,completion,eR.jpg,,,104805.5,104804.40000000596,101791,101792.30000001192,101638.185,104652.74,
空白時間1 (0.5秒),canvas.Screen,9_9_0,2023-01-15T06:13:51.381Z,,,b,,,225,349.7549999999901,timeout,e.jpg,,,105157.60000000894,105157.20000000298,104804.40000000596,104805.70000000298,104652.74,105002.495,
注視(1秒),canvas.Screen,9_9_1,2023-01-15T06:13:52.223Z,,,b,,,225,849.4049999999988,timeout,e.jpg,,,105999.60000000894,105999.20000000298,105157.20000000298,105157.80000001192,105002.495,105851.9,
空白時間2 (0.5秒),canvas.Screen,9_9_2,2023-01-15T06:13:52.582Z,,,b,,,225,366.4100000000035,timeout,e.jpg,,,106357.80000001192,106357.20000000298,105999.20000000298,105999.90000000596,105851.9,106218.31,
刺激提示,canvas.Screen,9_9_3,2023-01-15T06:13:53.827Z,,,b,true,b,225,1377.6900000000023,response,e.jpg,b,keypress(f),107603.40000000596,107596,106357.20000000298,106358.10000000894,106218.31,107467.435,
フィードバック(0.5秒),canvas.Screen,9_9_4,2023-01-15T06:13:54.191Z,,,b,,,225,349.75500000000466,timeout,e.jpg,,,107967.60000000894,107967.10000000894,107450.78,107605.70000000298,107467.435,107817.19,
トライアル,flow.Sequence,9_9,2023-01-15T06:13:54.192Z,,,b,,,225,3314.3600000089355,completion,e.jpg,,,107968.30000001192,107967.10000000894,104804.40000000596,104805.60000000894,104652.74,107817.19,
空白時間1 (0.5秒),canvas.Screen,9_10_0,2023-01-15T06:13:54.538Z,,,b,,,0,349.75500000000466,timeout,e.jpg,,,108314.30000001192,108313.80000001192,107967.10000000894,107968.60000000894,107817.19,108166.945,
注視(1秒),canvas.Screen,9_10_1,2023-01-15T06:13:55.386Z,,,b,,,0,849.4049999999988,timeout,e.jpg,,,109162.20000000298,109161.80000001192,108313.80000001192,108314.70000000298,108166.945,109016.35,
空白時間2 (0.5秒),canvas.Screen,9_10_2,2023-01-15T06:13:55.867Z,,,b,,,0,500.054999999993,timeout,e.jpg,,,109642.70000000298,109499.75,109161.80000001192,109162.60000000894,109016.35,109516.405,
刺激提示,canvas.Screen,9_10_3,2023-01-15T06:13:56.595Z,,,b,true,b,0,848.3950000119221,response,e.jpg,b,keypress(f),110371.40000000596,110364.80000001192,109499.75,109643.10000000894,109516.405,110249.225,
フィードバック(0.5秒),canvas.Screen,9_10_4,2023-01-15T06:13:56.970Z,,,b,,,0,349.7549999999901,timeout,e.jpg,,,110746.30000001192,110745.80000001192,110232.57,110373.70000000298,110249.225,110598.98,
トライアル,flow.Sequence,9_10,2023-01-15T06:13:56.971Z,,,b,,,0,2928.6100000119186,completion,e.jpg,,,110746.90000000596,110745.80000001192,107967.10000000894,107968.5,107817.19,110598.98,
空白時間1 (0.5秒),canvas.Screen,9_11_0,2023-01-15T06:13:57.327Z,,,b,,,90,349.75500000000466,timeout,e.jpg,,,111103.60000000894,111103.10000000894,110745.80000001192,110747.20000000298,110598.98,110948.735,
注視(1秒),canvas.Screen,9_11_1,2023-01-15T06:13:58.165Z,,,b,,,90,849.4049999999988,timeout,e.jpg,,,111941,111940.40000000596,111103.10000000894,111103.90000000596,110948.735,111798.14,
空白時間2 (0.5秒),canvas.Screen,9_11_2,2023-01-15T06:13:58.528Z,,,b,,,90,366.4100000000035,timeout,e.jpg,,,112303.80000001192,112303.20000000298,111940.40000000596,111941.40000000596,111798.14,112164.55,
刺激提示,canvas.Screen,9_11_3,2023-01-15T06:13:59.351Z,,,b,true,b,90,955.3500000059576,response,e.jpg,b,keypress(f),113127.40000000596,113119.90000000596,112303.20000000298,112304.20000000298,112164.55,112997.3,
フィードバック(0.5秒),canvas.Screen,9_11_4,2023-01-15T06:13:59.721Z,,,b,,,90,349.7549999999901,timeout,e.jpg,,,113497.30000001192,113497.10000000894,112980.645,113129.60000000894,112997.3,113347.055,
トライアル,flow.Sequence,9_11,2023-01-15T06:13:59.721Z,,,b,,,90,2898.1200000089448,completion,e.jpg,,,113497.60000000894,113497.10000000894,110745.80000001192,110747.20000000298,110598.98,113347.055,
空白時間1 (0.5秒),canvas.Screen,9_12_0,2023-01-15T06:14:00.068Z,,,b,,,315,349.75500000000466,timeout,e.jpg,,,113844.60000000894,113844.30000001192,113497.10000000894,113497.60000000894,113347.055,113696.81,
注視(1秒),canvas.Screen,9_12_1,2023-01-15T06:14:00.912Z,,,b,,,315,849.4049999999988,timeout,e.jpg,,,114687.80000001192,114687.20000000298,113844.30000001192,113844.60000000894,113696.81,114546.215,
空白時間2 (0.5秒),canvas.Screen,9_12_2,2023-01-15T06:14:01.275Z,,,b,,,315,349.75500000000466,timeout,e.jpg,,,115051.5,115051,114687.20000000298,114688.10000000894,114546.215,114895.97,
刺激提示,canvas.Screen,9_12_3,2023-01-15T06:14:01.861Z,,,b,true,b,315,734.1300000089395,response,e.jpg,b,keypress(f),115636.90000000596,115630.10000000894,115051,115051.80000001192,114895.97,115512.205,
フィードバック(0.5秒),canvas.Screen,9_12_4,2023-01-15T06:14:02.240Z,,,b,,,315,349.75500000000466,timeout,e.jpg,,,116015.70000000298,116015.30000001192,115495.55,115639.20000000298,115512.205,115861.96,
トライアル,flow.Sequence,9_12,2023-01-15T06:14:02.240Z,,,b,,,315,2668.245000011928,completion,e.jpg,,,116016.30000001192,116015.30000001192,113497.10000000894,113497.60000000894,113347.055,115861.96,
空白時間1 (0.5秒),canvas.Screen,9_13_0,2023-01-15T06:14:02.592Z,,,d,,,90,366.40999999998894,timeout,eR.jpg,,,116367.90000000596,116367.40000000596,116015.30000001192,116016.60000000894,115861.96,116228.37,
注視(1秒),canvas.Screen,9_13_1,2023-01-15T06:14:03.445Z,,,d,,,90,849.4049999999988,timeout,eR.jpg,,,117221,117220.5,116367.40000000596,116368.30000001192,116228.37,117077.775,
空白時間2 (0.5秒),canvas.Screen,9_13_2,2023-01-15T06:14:03.802Z,,,d,,,90,349.75500000000466,timeout,eR.jpg,,,117578.30000001192,117577.80000001192,117220.5,117221.30000001192,117077.775,117427.53,
刺激提示,canvas.Screen,9_13_3,2023-01-15T06:14:04.778Z,,,d,true,d,90,1119.5700000089419,response,eR.jpg,d,keypress(j),118553.80000001192,118547.10000000894,117577.80000001192,117578.70000000298,117427.53,118426.83,
フィードバック(0.5秒),canvas.Screen,9_13_4,2023-01-15T06:14:05.151Z,,,d,,,90,349.75500000000466,timeout,eR.jpg,,,118927.60000000894,118927,118410.175,118555.90000000596,118426.83,118776.585,
トライアル,flow.Sequence,9_13,2023-01-15T06:14:05.152Z,,,d,,,90,3065.0399999999936,completion,eR.jpg,,,118928.20000000298,118927,116015.30000001192,116016.60000000894,115861.96,118776.585,
空白時間1 (0.5秒),canvas.Screen,9_14_0,2023-01-15T06:14:05.504Z,,,d,,,315,349.7549999999901,timeout,eR.jpg,,,119279.60000000894,119279.20000000298,118927,118928.40000000596,118776.585,119126.34,
注視(1秒),canvas.Screen,9_14_1,2023-01-15T06:14:06.346Z,,,d,,,315,849.7850000000035,timeout,eR.jpg,,,120122.30000001192,120121.70000000298,119279.20000000298,119279.90000000596,119126.34,119976.125,
空白時間2 (0.5秒),canvas.Screen,9_14_2,2023-01-15T06:14:06.706Z,,,d,,,315,366.4100000000035,timeout,eR.jpg,,,120482.5,120482.10000000894,120121.70000000298,120122.60000000894,119976.125,120342.535,
刺激提示,canvas.Screen,9_14_3,2023-01-15T06:14:07.381Z,,,d,true,d,315,807.5650000089372,response,eR.jpg,d,keypress(j),121157,121150.10000000894,120482.10000000894,120482.90000000596,120342.535,121042.045,
フィードバック(0.5秒),canvas.Screen,9_14_4,2023-01-15T06:14:07.770Z,,,d,,,315,349.75500000000466,timeout,eR.jpg,,,121546.30000001192,121545.80000001192,121008.735,121159.5,121042.045,121391.8,
トライアル,flow.Sequence,9_14,2023-01-15T06:14:07.771Z,,,d,,,315,2769.2150000119145,completion,eR.jpg,,,121546.90000000596,121545.80000001192,118927,118928.40000000596,118776.585,121391.8,
空白時間1 (0.5秒),canvas.Screen,9_15_0,2023-01-15T06:14:08.117Z,,,b,,,135,349.7549999999901,timeout,e.jpg,,,121893,121892.5,121545.80000001192,121547.20000000298,121391.8,121741.555,
注視(1秒),canvas.Screen,9_15_1,2023-01-15T06:14:08.960Z,,,b,,,135,849.4050000000134,timeout,e.jpg,,,122735.70000000298,122735.20000000298,121892.5,121893.40000000596,121741.555,122590.96,
