sender,sender_type,sender_id,timestamp,meta,,answer,correct,correctResponse,deg,duration,ended_on,image,response,response_action,time_commit,time_end,time_render,time_run,time_show,time_switch,url
空白時間2 (0.5秒),canvas.Screen,9_10_2,2023-01-12T14:16:57.633Z,,,b,,,225,216.8399999999965,timeout,e.jpg,,,133787.6000000015,133787.3999999985,133566.69999999925,133567.30000000075,133099.711,133316.551,
刺激提示,canvas.Screen,9_10_3,2023-01-12T14:16:58.186Z,,,b,false,b,225,1016.0490000014834,response,e.jpg,d,keypress(j),134340.3999999985,134332.6000000015,133787.3999999985,133787.80000000075,133316.551,133883.671,
フィードバック(0.5秒),canvas.Screen,9_10_4,2023-01-12T14:16:58.411Z,,,b,,,225,216.8399999999965,timeout,e.jpg,,,134565.5,134565.19999999925,133866.991,134342.3999999985,133883.671,134100.511,
トライアル,flow.Sequence,9_10,2023-01-12T14:16:58.411Z,,,b,,,225,2132.6889999992563,completion,e.jpg,,,134565.80000000075,134565.19999999925,132893.3999999985,132894.19999999925,132432.511,134100.511,
空白時間1 (0.5秒),canvas.Screen,9_11_0,2023-01-12T14:16:58.626Z,,,b,,,270,216.8399999999965,timeout,e.jpg,,,134780.19999999925,134779.8999999985,134565.19999999925,134566,134100.511,134317.351,
注視(1秒),canvas.Screen,9_11_1,2023-01-12T14:16:59.259Z,,,b,,,270,633.8399999999965,timeout,e.jpg,,,135413,135412.69999999925,134779.8999999985,134780.3999999985,134317.351,134951.191,
空白時間2 (0.5秒),canvas.Screen,9_11_2,2023-01-12T14:16:59.497Z,,,b,,,270,233.52000000001863,timeout,e.jpg,,,135651,135650.69999999925,135412.69999999925,135413.19999999925,134951.191,135184.711,
刺激提示,canvas.Screen,9_11_3,2023-01-12T14:17:00.076Z,,,b,false,b,270,1037.7889999999898,response,e.jpg,d,keypress(j),136230.80000000075,136222.5,135650.69999999925,135651.30000000075,135184.711,135785.191,
フィードバック(0.5秒),canvas.Screen,9_11_4,2023-01-12T14:17:00.110Z,,,b,,,270,16.68000000002212,timeout,e.jpg,,,136264.80000000075,136264.6000000015,135768.511,136232,135785.191,135801.871,
トライアル,flow.Sequence,9_11,2023-01-12T14:17:00.110Z,,,b,,,270,2164.0890000014915,completion,e.jpg,,,136264.8999999985,136264.6000000015,134565.19999999925,134565.8999999985,134100.511,135801.871,
空白時間1 (0.5秒),canvas.Screen,9_12_0,2023-01-12T14:17:00.321Z,,,b,,,45,200.1599999999744,timeout,e.jpg,,,136475.30000000075,136475,136264.6000000015,136265,135801.871,136002.031,
注視(1秒),canvas.Screen,9_12_1,2023-01-12T14:17:00.948Z,,,b,,,45,633.8400000000256,timeout,e.jpg,,,137102.19999999925,137102,136475,136475.5,136002.031,136635.871,
空白時間2 (0.5秒),canvas.Screen,9_12_2,2023-01-12T14:17:01.186Z,,,b,,,45,233.51999999998952,timeout,e.jpg,,,137340.30000000075,137340,137102,137102.6000000015,136635.871,136869.391,
刺激提示,canvas.Screen,9_12_3,2023-01-12T14:17:01.673Z,,,b,true,b,45,950.7090000014869,response,e.jpg,b,keypress(f),137827.80000000075,137820.1000000015,137340,137340.6000000015,136869.391,137403.151,
フィードバック(0.5秒),canvas.Screen,9_12_4,2023-01-12T14:17:01.929Z,,,b,,,45,216.8399999999965,timeout,e.jpg,,,138083.30000000075,138083,137386.471,137829.8999999985,137403.151,137619.991,
トライアル,flow.Sequence,9_12,2023-01-12T14:17:01.929Z,,,b,,,45,2281.1289999999863,completion,e.jpg,,,138083.69999999925,138083,136264.6000000015,136265,135801.871,137619.991,
空白時間1 (0.5秒),canvas.Screen,9_13_0,2023-01-12T14:17:02.173Z,,,b,,,315,266.88000000000466,timeout,e.jpg,,,138327.1000000015,138326.80000000075,138083,138083.8999999985,137619.991,137886.871,
注視(1秒),canvas.Screen,9_13_1,2023-01-12T14:17:02.829Z,,,b,,,315,633.8399999999965,timeout,e.jpg,,,138983.1000000015,138982.80000000075,138326.80000000075,138327.5,137886.871,138520.711,
空白時間2 (0.5秒),canvas.Screen,9_13_2,2023-01-12T14:17:03.049Z,,,b,,,315,216.8399999999965,timeout,e.jpg,,,139203.6000000015,139203.30000000075,138982.80000000075,138983.3999999985,138520.711,138737.551,
刺激提示,canvas.Screen,9_13_3,2023-01-12T14:17:03.552Z,,,b,true,b,315,961.2490000007383,response,e.jpg,b,keypress(f),139706.69999999925,139698.80000000075,139203.30000000075,139203.8999999985,138737.551,139287.991,
フィードバック(0.5秒),canvas.Screen,9_13_4,2023-01-12T14:17:03.816Z,,,b,,,315,216.8399999999965,timeout,e.jpg,,,139970.1000000015,139969.80000000075,139271.311,139708.80000000075,139287.991,139504.831,
トライアル,flow.Sequence,9_13,2023-01-12T14:17:03.816Z,,,b,,,315,2349.809000000736,completion,e.jpg,,,139970.5,139969.80000000075,138083,138083.80000000075,137619.991,139504.831,
空白時間1 (0.5秒),canvas.Screen,9_14_0,2023-01-12T14:17:04.048Z,,,b,,,135,233.51999999998952,timeout,e.jpg,,,140202.19999999925,140201.80000000075,139969.80000000075,139970.69999999925,139504.831,139738.351,
注視(1秒),canvas.Screen,9_14_1,2023-01-12T14:17:04.675Z,,,b,,,135,617.1600000000035,timeout,e.jpg,,,140829.1000000015,140828.80000000075,140201.80000000075,140202.3999999985,139738.351,140355.511,
空白時間2 (0.5秒),canvas.Screen,9_14_2,2023-01-12T14:17:04.677Z,,,b,,,135,33.360000000015134,timeout,e.jpg,,,140831.8999999985,140831.80000000075,140828.80000000075,140829.3999999985,140355.511,140388.871,
刺激提示,canvas.Screen,9_14_3,2023-01-12T14:17:05.150Z,,,b,false,b,135,907.4290000007313,response,e.jpg,d,keypress(j),141304.1000000015,141296.30000000075,140831.80000000075,140832.1000000015,140388.871,140855.911,
フィードバック(0.5秒),canvas.Screen,9_14_4,2023-01-12T14:17:05.376Z,,,b,,,135,200.1600000000035,timeout,e.jpg,,,141530.80000000075,141530.5,140839.231,141305.3999999985,140855.911,141056.071,
トライアル,flow.Sequence,9_14,2023-01-12T14:17:05.377Z,,,b,,,135,2025.6689999999944,completion,e.jpg,,,141531.30000000075,141530.5,139969.80000000075,139970.6000000015,139504.831,141056.071,
空白時間1 (0.5秒),canvas.Screen,9_15_0,2023-01-12T14:17:05.379Z,,,d,,,0,33.360000000015134,timeout,eR.jpg,,,141533.8999999985,141533.69999999925,141530.5,141531.3999999985,141056.071,141089.431,
注視(1秒),canvas.Screen,9_15_1,2023-01-12T14:17:06.027Z,,,d,,,0,617.1599999999744,timeout,eR.jpg,,,142181.69999999925,142181.3999999985,141533.69999999925,141534.1000000015,141089.431,141706.591,
